,event,event_label,span_text,label,element,role_label,role,institution,institution_label,date,type_labels
4610,https://g17.dhi-roma.it/resources/event_6718,APOSTOLIC PROVISION 6718,Joannes Baptistae de Dairis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_103053,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_481,Ravennatensis,,"apostolic provision,papal grace,Reservation of a pension,Rectorship,Liturgical office"
4611,https://g17.dhi-roma.it/resources/event_17162,APOSTOLIC PROVISION 17162,Bernardi Ducaffe,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_215963,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_323,Lectoriensis,,"apostolic provision,papal grace"
4612,https://g17.dhi-roma.it/resources/event_9853,APOSTOLIC PROVISION 9853,cognominati Jay seu Geay,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_59571,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_133,Burdegalensis,1678-02-13T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Archdeacon,Liturgical office"
4613,https://g17.dhi-roma.it/resources/event_6209,APOSTOLIC PROVISION 6209,Alexander Meliorutinus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_97315,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_189,Civitatis Castelli,1622-08-05T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls"
4614,https://g17.dhi-roma.it/resources/event_9476,APOSTOLIC PROVISION 9476,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_129627,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_133,Burdegalensis,1677-12-26T00:00:00Z,"Renewed provision,apostolic provision,papal grace,Office in a monastery,Abbot"
4615,https://g17.dhi-roma.it/resources/event_2144,APOSTOLIC PROVISION 2144,Joannis Oliverii de Sault,https://g17.dhi-roma.it/raw/label_160,https://g17.dhi-roma.it/raw/element_27329,current possessor,https://g17.dhi-roma.it/resources/type_98,https://g17.dhi-roma.it/resources/institution_133,Burdegalensis,1677-10-11T00:00:00Z,"apostolic provision,papal grace,Cancellation of a pension,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
4616,https://g17.dhi-roma.it/resources/event_5226,APOSTOLIC PROVISION 5226,Ferdinandus de Aloracosta,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_85628,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_461,Placentina provinciae Compostellanae,1622-02-16T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office"
4617,https://g17.dhi-roma.it/resources/event_15759,APOSTOLIC PROVISION 15759,Francisci Chauvet,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_199556,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_403,Nannetensis,,"Placing a commenda,apostolic provision,papal grace,Administrative reason,cession,Prior,Office in a monastery,Regular canons,Order of Saint Anthony,With care of souls"
4618,https://g17.dhi-roma.it/resources/event_6467,APOSTOLIC PROVISION 6467,mariti de Aguo,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_100267,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_373,Melphitensis,1622-09-05T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls"
4619,https://g17.dhi-roma.it/resources/event_4628,APOSTOLIC PROVISION 4628,Egidius Vaghus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_79143,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_446,Parmensis,1623-02-03T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
4620,https://g17.dhi-roma.it/resources/event_16780,APOSTOLIC PROVISION 16780,Iosephi etiam Gailhart,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_211941,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_25,Agathensis,,"apostolic provision,papal grace,Parish Church,Church institutions"
4621,https://g17.dhi-roma.it/resources/event_15783,APOSTOLIC PROVISION 15783,Guillelmi etiam Gladines seu Gledines,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_199788,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_513,Sancti Flori,,"apostolic provision,papal grace,Rectorship,Liturgical office"
4622,https://g17.dhi-roma.it/resources/event_7348,APOSTOLIC PROVISION 7348,Renati Vallie seu Vallier,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_110331,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_50,Andegavensis,,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office"
4623,https://g17.dhi-roma.it/resources/event_8323,APOSTOLIC PROVISION 8323,Stephanus de Bernard,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_117914,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_327,Lemovicensis,1677-10-30T00:00:00Z,"apostolic provision,papal grace,Rectorship,Liturgical office"
4624,https://g17.dhi-roma.it/resources/event_1669,APOSTOLIC PROVISION 1669,Julcarius le Roux,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_40640,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_445,Parisiensis,1677-10-08T00:00:00Z,"apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend"
4625,https://g17.dhi-roma.it/resources/event_17157,APOSTOLIC PROVISION 17157,Joannes Palissart,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_215892,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_211,Convenarum,,"apostolic provision,papal grace,death of previous holder,Personal reason"
4626,https://g17.dhi-roma.it/resources/event_7339,APOSTOLIC PROVISION 7339,ultimi possessoris,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_110233,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_576,Trecorensis,,"apostolic provision,papal grace,death of previous holder,Personal reason,Prior,Office in a monastery,Order of Saint Benedict,Orders of the monastic tradition,Administrative office,Sacristan,Defined administrative office"
4627,https://g17.dhi-roma.it/resources/event_779,APOSTOLIC PROVISION 779,Michaelis Vasii,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_37135,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_538,Sorana,1622-12-17T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls"
4628,https://g17.dhi-roma.it/resources/event_123,APOSTOLIC PROVISION 123,Mariani Tautuccii,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_17097,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_456,Pientina,1622-09-09T00:00:00Z,"apostolic provision,papal grace,Becoming a surrogate,death of previous holder,Personal reason,Without care of souls"
4629,https://g17.dhi-roma.it/resources/event_2408,APOSTOLIC PROVISION 2408,Andreas Camposiccus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_42170,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_357,Marsicana,1623-01-21T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Archpriest,Liturgical office,Parish Church,Church institutions"
4630,https://g17.dhi-roma.it/resources/event_6195,APOSTOLIC PROVISION 6195,Faustus Poli,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_97194,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_1070,faventina et spoletana,1622-08-05T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice"
4631,https://g17.dhi-roma.it/resources/event_2026,APOSTOLIC PROVISION 2026,ultimi possessoris,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_37422,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_403,Nannetensis,1678-07-21T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Regular canons,Order of Saint Anthony,Parish Church,Church institutions"
4632,https://g17.dhi-roma.it/resources/event_5491,APOSTOLIC PROVISION 5491,Dominici Guardaguoli,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_88939,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_69,Aretina,1622-04-09T00:00:00Z,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Personal reason,Pastor,Liturgical office,church,Church institutions"
4633,https://g17.dhi-roma.it/resources/event_16856,APOSTOLIC PROVISION 16856,Ernei Le Gevisse,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_212752,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_241,Eburovicensis,1622-02-26T00:00:00Z,"Resignation,Personal reason,apostolic provision,papal grace,Undetermined reason,Unknown reason"
4634,https://g17.dhi-roma.it/resources/event_7574,APOSTOLIC PROVISION 7574,Lopez a Valle etiam Lonera,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_34178,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_375,Messanensis,1622-12-01T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Heir,Undefined administrative office,Administrative office"
4635,https://g17.dhi-roma.it/resources/event_8516,APOSTOLIC PROVISION 8516,Bernardi de Bourraud aten confidentia Francisci et de Bourrand,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_120168,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_133,Burdegalensis,,"Placing a commenda,apostolic provision,papal grace,Without care of souls,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Prior,Office in a monastery"
4636,https://g17.dhi-roma.it/resources/event_593,APOSTOLIC PROVISION 593,Ioannes de Bar,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_25126,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_599,Urbis seu Romana,1622-10-07T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,St. Peter's Basilica,Church institutions,Administrative office,Undefined administrative office,Holder of a portion,Pastor,Liturgical office"
4637,https://g17.dhi-roma.it/resources/event_7519,APOSTOLIC PROVISION 7519,Ioannis Antonii Tramagola,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_111968,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_107,Beneventana,,"apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
4638,https://g17.dhi-roma.it/resources/event_1359,APOSTOLIC PROVISION 1359,Jacobi Gallerii,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_26332,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_77,Astensis,1622-10-15T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
4639,https://g17.dhi-roma.it/resources/event_17654,APOSTOLIC PROVISION 17654,Ludovici de Chazenat,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_220792,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_327,Lemovicensis,,"apostolic provision,papal grace"
4640,https://g17.dhi-roma.it/resources/event_15922,APOSTOLIC PROVISION 15922,Joannes Corbinau,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_201187,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_647,Xanctonensis,1678-08-04T00:00:00Z,"apostolic provision,papal grace,Almoner,Charitable office,Administrative office,Defined administrative office,Regular canons,Order of Saint Anthony"
4641,https://g17.dhi-roma.it/resources/event_948,APOSTOLIC PROVISION 948,Caroli Falcinelli,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_28629,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_451,Perusina,1622-10-01T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls"
4642,https://g17.dhi-roma.it/resources/event_1389,APOSTOLIC PROVISION 1389,Marcellus Curchi,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_35397,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_297,Hydruntina,1622-12-03T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
4643,https://g17.dhi-roma.it/resources/event_16236,APOSTOLIC PROVISION 16236,Caroli presbiterati,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_204134,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_211,Convenarum,1677-12-02T00:00:00Z,"Resignation,Personal reason,apostolic provision,papal grace,Prior,Office in a monastery,Administrative office,Undefined administrative office,Holder of a dignity"
4644,https://g17.dhi-roma.it/resources/event_8140,APOSTOLIC PROVISION 8140,Laurentii Marino,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_75384,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_86,Auriensis,1678-07-29T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office"
4645,https://g17.dhi-roma.it/resources/event_9955,APOSTOLIC PROVISION 9955,Andreas Cabaret,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_134970,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_455,Pictaviensis,1678-02-25T00:00:00Z,"Renewed provision,apostolic provision,papal grace,Rectorship,Liturgical office"
4646,https://g17.dhi-roma.it/resources/event_1243,APOSTOLIC PROVISION 1243,Hugonis Ernetti Kerpen,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_22061,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_387,Moguntina,1678-09-02T00:00:00Z,"Resignation,Personal reason,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church"
4647,https://g17.dhi-roma.it/resources/event_9117,APOSTOLIC PROVISION 9117,Joannes Rudelle,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_64996,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_604,Vabrensis,1677-12-29T00:00:00Z,"apostolic provision,papal grace,Undetermined reason,Unknown reason,Rectorship,Liturgical office"
4648,https://g17.dhi-roma.it/resources/event_4620,APOSTOLIC PROVISION 4620,Michaelis de Guerta Nicolai del Adarne,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_79034,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_503,Salamantina,1623-02-01T00:00:00Z,"apostolic provision,papal grace,Becoming a surrogate,Rectorship,Liturgical office"
4649,https://g17.dhi-roma.it/resources/event_2824,APOSTOLIC PROVISION 2824,Ioannes Andovin,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_52485,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_250,Engolismensis,1677-11-20T00:00:00Z,"apostolic provision,papal grace,Archpriest,Liturgical office"
4650,https://g17.dhi-roma.it/resources/event_16358,APOSTOLIC PROVISION 16358,Henricus de Manpas,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_205315,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_276,Gebennensis,1622-04-23T00:00:00Z,"apostolic provision,papal grace,Undetermined reason,Unknown reason,Prior,Office in a monastery"
4651,https://g17.dhi-roma.it/resources/event_8624,APOSTOLIC PROVISION 8624,Jois Caireau,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_121447,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_455,Pictaviensis,1677-12-02T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office"
4652,https://g17.dhi-roma.it/resources/event_6465,APOSTOLIC PROVISION 6465,Ioannes Hieronimus Pedone,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_100231,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_682,Bisceglie,1622-09-03T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Office in a monastery,Abbot,Church institutions,Collegiate church"
4653,https://g17.dhi-roma.it/resources/event_5787,APOSTOLIC PROVISION 5787,Ioannis Gin,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_92527,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_446,Parmensis,1622-06-13T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
4654,https://g17.dhi-roma.it/resources/event_4829,APOSTOLIC PROVISION 4829,Petrus de Philippis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_81329,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_107,Beneventana,1623-01-13T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason"
4655,https://g17.dhi-roma.it/resources/event_5922,APOSTOLIC PROVISION 5922,Antonii Oline,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_94086,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_451,Perusina,1622-06-25T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office"
4656,https://g17.dhi-roma.it/resources/event_2460,APOSTOLIC PROVISION 2460,Franciscus Zara,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_28051,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,1622-10-21T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend"
4657,https://g17.dhi-roma.it/resources/event_1703,APOSTOLIC PROVISION 1703,Emanuelis da Sylva Pereyra,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_24162,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_636,Visensis,1678-08-31T00:00:00Z,"Resignation,Personal reason,apostolic provision,papal grace,Office in a monastery,Abbot,Parish Church,Church institutions"
4658,https://g17.dhi-roma.it/resources/event_3498,APOSTOLIC PROVISION 3498,Joannes Baptista Buccellus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_63437,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_406,Naulensis,1678-02-07T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,According to the constitution,Rectorship,Liturgical office"
4659,https://g17.dhi-roma.it/resources/event_1197,APOSTOLIC PROVISION 1197,Ioannis Granducci,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_40267,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_344,Lucana,1623-01-01T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office,Parish Church,Church institutions"
4660,https://g17.dhi-roma.it/resources/event_2262,APOSTOLIC PROVISION 2262,Nicolaus Philbert,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_34663,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_635,Virdunensis,1678-04-23T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Cantorate,Defined administrative office"
4661,https://g17.dhi-roma.it/resources/event_743,APOSTOLIC PROVISION 743,Petrus presbiteratus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_39781,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_327,Lemovicensis,1677-10-07T00:00:00Z,"Renewed provision,apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice"
4662,https://g17.dhi-roma.it/resources/event_2333,APOSTOLIC PROVISION 2333,Michael Alary,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_41553,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_647,Xanctonensis,1677-10-13T00:00:00Z,"apostolic provision,papal grace,Prior,Office in a monastery,Priory,Monastic institutions,With care of souls"
4663,https://g17.dhi-roma.it/resources/event_16518,APOSTOLIC PROVISION 16518,Valentinus le Hale,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_207013,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_501,Sagiensis,,"apostolic provision,papal grace,Cancellation of a pension,Rectorship,Liturgical office"
4664,https://g17.dhi-roma.it/resources/event_1420,APOSTOLIC PROVISION 1420,Pompei Parisi,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_32172,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_486,Regiensis,1622-11-21T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Cantorate,Defined administrative office"
4665,https://g17.dhi-roma.it/resources/event_16251,APOSTOLIC PROVISION 16251,Antonii etiam de Leril,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_204226,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_499,Ruthenensis,1677-12-12T00:00:00Z,"apostolic provision,papal grace,Without care of souls,Pastor,Liturgical office"
4666,https://g17.dhi-roma.it/resources/event_1678,APOSTOLIC PROVISION 1678,Joannes Pacot,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_40950,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_647,Xanctonensis,1677-10-08T00:00:00Z,"apostolic provision,papal grace,church,Church institutions,Liturgical office,Curate,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
4667,https://g17.dhi-roma.it/resources/event_7192,APOSTOLIC PROVISION 7192,Didaci Alvarez de Acevedo,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_108480,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_324,Legionensis,1678-08-30T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Rectorship,Liturgical office"
4668,https://g17.dhi-roma.it/resources/event_14221,APOSTOLIC PROVISION 14221,Petri Raimbault,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_189805,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_115,Bituricensis,1678-06-03T00:00:00Z,"Exchange,Administrative reason,apostolic provision,papal grace,Rectorship,Liturgical office"
4669,https://g17.dhi-roma.it/resources/event_7870,APOSTOLIC PROVISION 7870,Martini,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_114036,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_562,Theatina,1622-07-27T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls,church,Church institutions"
4670,https://g17.dhi-roma.it/resources/event_4055,APOSTOLIC PROVISION 4055,Ioannes Baptista Pollex,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_71454,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_246,Elnensis,1622-08-13T00:00:00Z,"apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Undefined administrative office,Holder of a portion,Sacristan,Defined administrative office,Parish Church,Church institutions"
4671,https://g17.dhi-roma.it/resources/event_9035,APOSTOLIC PROVISION 9035,cognominati Le Bouvier,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_125438,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_349,Lugdunensis,,"Placing a commenda,apostolic provision,papal grace,death of previous holder,Personal reason,Orders of the monastic tradition,Cistercian Order,Office in a monastery,Head of the monastery"
4672,https://g17.dhi-roma.it/resources/event_7195,APOSTOLIC PROVISION 7195,Marsilio ex de Gambara,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_108515,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_129,Brixiensis,1678-08-31T00:00:00Z,"apostolic provision,papal grace,Reservation of a pension,Defined administrative office,Administrative office,Provostship,Church institutions,Collegiate church"
4673,https://g17.dhi-roma.it/resources/event_8336,APOSTOLIC PROVISION 8336,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_118080,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_133,Burdegalensis,1677-10-23T00:00:00Z,"apostolic provision,papal grace,Rectorship,Liturgical office"
4674,https://g17.dhi-roma.it/resources/event_5861,APOSTOLIC PROVISION 5861,Carolus Mentalis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_93343,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_107,Beneventana,1622-06-18T00:00:00Z,"apostolic provision,papal grace,Becoming a surrogate,death of previous holder,Personal reason,Without care of souls"
4675,https://g17.dhi-roma.it/resources/event_15891,APOSTOLIC PROVISION 15891,Renatus Rillier,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_200885,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_181,Cenomanensis,1678-07-29T00:00:00Z,"apostolic provision,papal grace,Pastor,Liturgical office,church,Church institutions"
