,event,event_label,date_value_7,date_value_4,diocese_11,diocese_11_label,province,province_label,map_15,place_13,place_13_label,place_17,place_17_label,map_19,type_labels
2014,https://g17.dhi-roma.it/resources/event_1558,APOSTOLIC PROVISION 1558,1635-04-09,1677-10-08,https://g17.dhi-roma.it/resources/institution_497,Rupellensis,https://g17.dhi-roma.it/resources/institution_830,Bordeaux,POINT (-1.1513888888889 46.159444444444),https://g17.dhi-roma.it/resources/place_487,La Rochelle,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"Renewed provision,act of grace,apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,rectorship of a prior,Liturgical office,Rectorship,Order of Saint Benedict,Orders of the monastic tradition,Priory,Monastic institutions"
2015,https://g17.dhi-roma.it/resources/event_20454,APOSTOLIC PROVISION 20454,1622-10-13,1622-03-21,https://g17.dhi-roma.it/resources/institution_465,Polignanensis,https://g17.dhi-roma.it/resources/institution_876,Bari,POINT (17.220277777778 40.996111111111),https://g17.dhi-roma.it/resources/place_456,Polignano a Mare,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Restoration,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
2016,https://g17.dhi-roma.it/resources/event_3411,APOSTOLIC PROVISION 3411,1677-07-16,1678-01-03,https://g17.dhi-roma.it/resources/institution_123,Bovensis,https://g17.dhi-roma.it/resources/institution_855,Reggio-Calabria,POINT (15.933333333333 38),https://g17.dhi-roma.it/resources/place_118,Bova,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Church institutions,Major church,Archdeacon,Liturgical office"
2017,https://g17.dhi-roma.it/resources/event_7969,APOSTOLIC PROVISION 7969,1677-10-16,1677-11-20,https://g17.dhi-roma.it/resources/institution_615,Vaurensis,https://g17.dhi-roma.it/resources/institution_833,Toulouse,POINT (1.8188888888889 43.698888888889),https://g17.dhi-roma.it/resources/place_599,Lavaur,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
2018,https://g17.dhi-roma.it/resources/event_7913,APOSTOLIC PROVISION 7913,1622-08-16,1622-09-13,https://g17.dhi-roma.it/resources/institution_403,Nannetensis,https://g17.dhi-roma.it/resources/institution_827,Tours,POINT (-1.5538888888889 47.217222222222),https://g17.dhi-roma.it/resources/place_395,Nantes,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,rectorship of a prior,Liturgical office,Rectorship"
2019,https://g17.dhi-roma.it/resources/event_4731,APOSTOLIC PROVISION 4731,1620-12-13,1623-02-13,https://g17.dhi-roma.it/resources/institution_705,Montis Pelusii,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (16.233333333333 40.75),https://g17.dhi-roma.it/resources/place_388,Irsina,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
2020,https://g17.dhi-roma.it/resources/event_7057,APOSTOLIC PROVISION 7057,1678-01-16,1678-06-22,https://g17.dhi-roma.it/resources/institution_320,Lauretana,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (13.607430555556 43.4403),https://g17.dhi-roma.it/resources/place_311,Loreto,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Administrative office,Primicerius,Defined administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice"
2021,https://g17.dhi-roma.it/resources/event_5577,APOSTOLIC PROVISION 5577,1622-02-18,1622-04-26,https://g17.dhi-roma.it/resources/institution_156,Caputaquensis,https://g17.dhi-roma.it/resources/institution_850,Salerno,POINT (15.083333333333 40.416666666667),https://g17.dhi-roma.it/resources/place_151,Capaccio Paestum,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Restoration,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
2022,https://g17.dhi-roma.it/resources/event_6087,APOSTOLIC PROVISION 6087,1622-03-16,1622-07-23,https://g17.dhi-roma.it/resources/institution_69,Aretina,https://g17.dhi-roma.it/resources/institution_842,Firenze,POINT (11.878055555556 43.463055555556),https://g17.dhi-roma.it/resources/place_65,Arezzo,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,Parish Church,Church institutions"
2023,https://g17.dhi-roma.it/resources/event_7595,APOSTOLIC PROVISION 7595,1621-04-15,1622-02-16,https://g17.dhi-roma.it/resources/institution_126,Brindusina,https://g17.dhi-roma.it/resources/institution_862,Brindisi,POINT (17.945833333333 40.638333333333),https://g17.dhi-roma.it/resources/place_121,Bari,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Heir,Undefined administrative office,Administrative office"
2024,https://g17.dhi-roma.it/resources/event_5473,APOSTOLIC PROVISION 5473,1606-10-06,1622-04-07,https://g17.dhi-roma.it/resources/institution_48,Anagnina,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (13.15 41.75),https://g17.dhi-roma.it/resources/place_44,Anagni,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
2025,https://g17.dhi-roma.it/resources/event_1221,APOSTOLIC PROVISION 1221,1622-05-06,1622-05-17,https://g17.dhi-roma.it/resources/institution_107,Beneventana,https://g17.dhi-roma.it/resources/institution_847,Benevento,POINT (14.783333333333 41.133333333333),https://g17.dhi-roma.it/resources/place_103,Benevento,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls"
2026,https://g17.dhi-roma.it/resources/event_5389,APOSTOLIC PROVISION 5389,1621-03-16,1622-03-15,https://g17.dhi-roma.it/resources/institution_389,Monopolitana,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (17.3 40.95),https://g17.dhi-roma.it/resources/place_381,Monopoli,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
2027,https://g17.dhi-roma.it/resources/event_1404,APOSTOLIC PROVISION 1404,1622-07-16,1622-11-05,https://g17.dhi-roma.it/resources/institution_116,Bobiensis,https://g17.dhi-roma.it/resources/institution_840,Genova,POINT (9.3864 44.7715),https://g17.dhi-roma.it/resources/place_112,Bobbio,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
2028,https://g17.dhi-roma.it/resources/event_7525,APOSTOLIC PROVISION 7525,1622-08-16,1623-01-31,https://g17.dhi-roma.it/resources/institution_107,Beneventana,https://g17.dhi-roma.it/resources/institution_847,Benevento,POINT (14.783333333333 41.133333333333),https://g17.dhi-roma.it/resources/place_103,Benevento,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
2029,https://g17.dhi-roma.it/resources/event_6301,APOSTOLIC PROVISION 6301,1622-08-22,1622-09-02,https://g17.dhi-roma.it/resources/institution_135,Burgi S. Donnini,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (10.066666666667 44.866666666667),https://g17.dhi-roma.it/resources/place_130,Fidenza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice"
2030,https://g17.dhi-roma.it/resources/event_22557,APOSTOLIC PROVISION 22557,1677-04-15,1677-11-22,https://g17.dhi-roma.it/resources/institution_421,Novariensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (8.62 45.45),https://g17.dhi-roma.it/resources/place_414,Novara,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"Admission despite lack of suitability,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church"
2031,https://g17.dhi-roma.it/resources/event_4679,APOSTOLIC PROVISION 4679,1623-01-16,1623-02-09,https://g17.dhi-roma.it/resources/institution_189,Civitatis Castelli,https://g17.dhi-roma.it/resources/institution_956,Umbria,POINT (12.2403118 43.4574214),https://g17.dhi-roma.it/resources/place_182,Città di Castello,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,rectorship of a prior,Liturgical office,Rectorship,church,Church institutions"
2032,https://g17.dhi-roma.it/resources/event_892,APOSTOLIC PROVISION 892,1622-05-16,1622-09-23,https://g17.dhi-roma.it/resources/institution_298,Illerdensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (0.63333333333333 41.616666666667),https://g17.dhi-roma.it/resources/place_289,Lleida,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions"
2033,https://g17.dhi-roma.it/resources/event_494,APOSTOLIC PROVISION 494,1622-07-16,1622-09-10,https://g17.dhi-roma.it/resources/institution_451,Perusina,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (12.3888 43.1121),https://g17.dhi-roma.it/resources/place_443,Perugia,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions"
2034,https://g17.dhi-roma.it/resources/event_6788,APOSTOLIC PROVISION 6788,1677-11-15,1678-04-05,https://g17.dhi-roma.it/resources/institution_668,Vercellensis,https://g17.dhi-roma.it/resources/institution_951,Vercelli,POINT (8.423055555555555 45.32555555555555),https://g17.dhi-roma.it/resources/place_698,Vercelli,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church"
2035,https://g17.dhi-roma.it/resources/event_3423,APOSTOLIC PROVISION 3423,1667-01-07,1678-01-07,https://g17.dhi-roma.it/resources/institution_159,Carinolensis,https://g17.dhi-roma.it/resources/institution_846,Capua,POINT (13.983333333333 41.183333333333),https://g17.dhi-roma.it/resources/place_140,Carinola,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions"
2036,https://g17.dhi-roma.it/resources/event_7596,APOSTOLIC PROVISION 7596,1621-04-15,1622-02-16,https://g17.dhi-roma.it/resources/institution_126,Brindusina,https://g17.dhi-roma.it/resources/institution_862,Brindisi,POINT (17.945833333333 40.638333333333),https://g17.dhi-roma.it/resources/place_121,Bari,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Heir,Undefined administrative office,Administrative office"
2037,https://g17.dhi-roma.it/resources/event_2486,APOSTOLIC PROVISION 2486,1622-03-25,1622-04-05,https://g17.dhi-roma.it/resources/institution_446,Parmensis,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (10.328 44.801472222222),https://g17.dhi-roma.it/resources/place_438,Parma,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
2038,https://g17.dhi-roma.it/resources/event_3408,APOSTOLIC PROVISION 3408,1677-01-16,1678-01-03,https://g17.dhi-roma.it/resources/institution_78,Astoricensis,https://g17.dhi-roma.it/resources/institution_887,Oviedo,POINT (-6.0569444444444 42.4575),https://g17.dhi-roma.it/resources/place_74,Astorga,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,According to the constitution,Liturgical office,rectorship in a parish church,Rectorship"
2039,https://g17.dhi-roma.it/resources/event_6290,APOSTOLIC PROVISION 6290,1622-08-16,1622-09-02,https://g17.dhi-roma.it/resources/institution_74,Asculana,https://g17.dhi-roma.it/resources/institution_995,Fermo,POINT (13.575277777778 42.854722222222),https://g17.dhi-roma.it/resources/place_70,Ascoli Piceno,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
2040,https://g17.dhi-roma.it/resources/event_582,APOSTOLIC PROVISION 582,1622-11-15,1622-12-22,https://g17.dhi-roma.it/resources/institution_108,Bergomensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (9.67 45.695),https://g17.dhi-roma.it/resources/place_104,Bergamo,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a clerical benefice,Holder of a benefice"
2041,https://g17.dhi-roma.it/resources/event_7842,APOSTOLIC PROVISION 7842,1622-05-16,1622-07-07,https://g17.dhi-roma.it/resources/institution_373,Melphitensis,https://g17.dhi-roma.it/resources/institution_876,Bari,POINT (16.6 41.2),https://g17.dhi-roma.it/resources/place_365,Molfetta,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Heir,Undefined administrative office,Administrative office"
2042,https://g17.dhi-roma.it/resources/event_5876,APOSTOLIC PROVISION 5876,1621-06-15,1622-06-13,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,https://g17.dhi-roma.it/resources/institution_840,Genova,POINT (9.9599583333333 44.113608333333),https://g17.dhi-roma.it/resources/place_513,Sarzana,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,Parish Church,Church institutions"
2043,https://g17.dhi-roma.it/resources/event_4667,APOSTOLIC PROVISION 4667,1623-01-16,1623-02-08,https://g17.dhi-roma.it/resources/institution_598,Urbinatensis,https://g17.dhi-roma.it/resources/institution_894,Urbino,POINT (12.6372 43.725238888889),https://g17.dhi-roma.it/resources/place_584,Urbino,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
2044,https://g17.dhi-roma.it/resources/event_6473,APOSTOLIC PROVISION 6473,1621-11-15,1622-09-05,https://g17.dhi-roma.it/resources/institution_630,Vicentina,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (11.55 45.55),https://g17.dhi-roma.it/resources/place_612,Vicenza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a clerical benefice,Holder of a benefice"
2045,https://g17.dhi-roma.it/resources/event_4400,APOSTOLIC PROVISION 4400,1622-10-16,1623-01-05,https://g17.dhi-roma.it/resources/institution_549,Surrentina,https://g17.dhi-roma.it/resources/institution_851,Sorrento,POINT (14.373611111111 40.627777777778),https://g17.dhi-roma.it/resources/place_537,Sorrento,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions"
2046,https://g17.dhi-roma.it/resources/event_3493,APOSTOLIC PROVISION 3493,1677-10-16,1678-02-07,https://g17.dhi-roma.it/resources/institution_344,Lucana,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (10.516666666667 43.85),https://g17.dhi-roma.it/resources/place_335,Lucca,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
2047,https://g17.dhi-roma.it/resources/event_123,APOSTOLIC PROVISION 123,1622-08-16,1622-09-09,https://g17.dhi-roma.it/resources/institution_456,Pientina,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (11.678889 43.078611),https://g17.dhi-roma.it/resources/place_447,Pienza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Becoming a surrogate,death of previous holder,Biographical reasons,Without care of souls"
2048,https://g17.dhi-roma.it/resources/event_5665,APOSTOLIC PROVISION 5665,1622-01-16,1622-05-12,https://g17.dhi-roma.it/resources/institution_324,Legionensis,https://g17.dhi-roma.it/resources/institution_887,Oviedo,POINT (-5.5669444444444 42.598888888889),https://g17.dhi-roma.it/resources/place_315,León,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
2049,https://g17.dhi-roma.it/resources/event_3404,APOSTOLIC PROVISION 3404,1667-09-29,1677-12-30,https://g17.dhi-roma.it/resources/institution_167,Castellanetensis,https://g17.dhi-roma.it/resources/institution_861,Taranto,POINT (16.933333333333 40.633333333333),https://g17.dhi-roma.it/resources/place_161,Castellaneta,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"Resignation,Biographical reasons,act of grace,apostolic provision,papal grace,Referral to a higher authority"
2050,https://g17.dhi-roma.it/resources/event_2493,APOSTOLIC PROVISION 2493,1608-08-16,1622-12-20,https://g17.dhi-roma.it/resources/institution_140,Caesaraugustana,https://g17.dhi-roma.it/resources/institution_869,Zaragoza,POINT (-0.88333333333333 41.65),https://g17.dhi-roma.it/resources/place_135,Zaragoza,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
2051,https://g17.dhi-roma.it/resources/event_7515,APOSTOLIC PROVISION 7515,1622-01-16,1623-01-30,https://g17.dhi-roma.it/resources/institution_435,Ovetensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-5.8502777777778 43.3625),https://g17.dhi-roma.it/resources/place_427,Oviedo,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions"
2052,https://g17.dhi-roma.it/resources/event_5669,APOSTOLIC PROVISION 5669,1617-11-29,1622-05-31,https://g17.dhi-roma.it/resources/institution_42,Alifana,https://g17.dhi-roma.it/resources/institution_847,Benevento,POINT (14.333333333333 41.333333333333),https://g17.dhi-roma.it/resources/place_38,Alife,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"act of grace,apostolic provision,papal grace,Without care of souls"
2053,https://g17.dhi-roma.it/resources/event_5932,APOSTOLIC PROVISION 5932,1622-04-15,1622-06-28,https://g17.dhi-roma.it/resources/institution_179,Celsonensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (1.517823 41.994425),https://g17.dhi-roma.it/resources/place_173,Solsona,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
2054,https://g17.dhi-roma.it/resources/event_4680,APOSTOLIC PROVISION 4680,1622-11-15,1623-02-09,https://g17.dhi-roma.it/resources/institution_460,Placentina provinciae Bononiensis,https://g17.dhi-roma.it/resources/institution_891,Bologna,POINT (9.7 45.05),https://g17.dhi-roma.it/resources/place_451,Piacenza,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Undetermined reason,Unknown reason,Liturgical office,rectorship in a parish church,Rectorship"
2055,https://g17.dhi-roma.it/resources/event_7092,APOSTOLIC PROVISION 7092,1678-02-14,1678-06-18,https://g17.dhi-roma.it/resources/institution_435,Ovetensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-5.8502777777778 43.3625),https://g17.dhi-roma.it/resources/place_427,Oviedo,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
2056,https://g17.dhi-roma.it/resources/event_2409,APOSTOLIC PROVISION 2409,1622-05-16,1623-01-21,https://g17.dhi-roma.it/resources/institution_277,Gerundensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.8166666666667 41.983333333333),https://g17.dhi-roma.it/resources/place_268,Girona,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Monastery,Monastic institutions,Order of Saint Benedict,Orders of the monastic tradition,Administrative office,Sacristan,Defined administrative office"
2057,https://g17.dhi-roma.it/resources/event_16284,APOSTOLIC PROVISION 16284,1621-09-15,1622-03-14,https://g17.dhi-roma.it/resources/institution_352,Macleviensis,https://g17.dhi-roma.it/resources/institution_827,Tours,POINT (-2.0088888888889 48.647222222222),https://g17.dhi-roma.it/resources/place_344,Saint-Malo,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Order of Saint Benedict,Orders of the monastic tradition"
2058,https://g17.dhi-roma.it/resources/event_3918,APOSTOLIC PROVISION 3918,1622-07-04,1622-07-15,https://g17.dhi-roma.it/resources/institution_298,Illerdensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (0.63333333333333 41.616666666667),https://g17.dhi-roma.it/resources/place_289,Lleida,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
2059,https://g17.dhi-roma.it/resources/event_3823,APOSTOLIC PROVISION 3823,1678-07-16,1678-09-13,https://g17.dhi-roma.it/resources/institution_600,Urgellensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (1.0858333333333 41.662222222222),https://g17.dhi-roma.it/resources/place_586,Urgell,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,Rectorship,Parish Church,Church institutions"
2060,https://g17.dhi-roma.it/resources/event_26212,APOSTOLIC PROVISION 26212,1621-07-16,1622-02-14,https://g17.dhi-roma.it/resources/institution_389,Monopolitana,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (17.3 40.95),https://g17.dhi-roma.it/resources/place_381,Monopoli,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Heir,Undefined administrative office,Administrative office"
2061,https://g17.dhi-roma.it/resources/event_6294,APOSTOLIC PROVISION 6294,1622-07-16,1622-09-02,https://g17.dhi-roma.it/resources/institution_414,Neritonensis,https://g17.dhi-roma.it/resources/institution_863,Otranto,POINT (18.033333333333 40.179722222222),https://g17.dhi-roma.it/resources/place_407,Nardò,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons"
2062,https://g17.dhi-roma.it/resources/event_3904,APOSTOLIC PROVISION 3904,1592-01-25,1622-03-11,https://g17.dhi-roma.it/resources/institution_298,Illerdensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (0.63333333333333 41.616666666667),https://g17.dhi-roma.it/resources/place_289,Lleida,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice"
2063,https://g17.dhi-roma.it/resources/event_808,APOSTOLIC PROVISION 808,1622-09-17,1622-09-28,https://g17.dhi-roma.it/resources/institution_421,Novariensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (8.62 45.45),https://g17.dhi-roma.it/resources/place_414,Novara,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a clerical benefice,Holder of a benefice"
2064,https://g17.dhi-roma.it/resources/event_3934,APOSTOLIC PROVISION 3934,1622-06-14,1622-06-25,https://g17.dhi-roma.it/resources/institution_234,Dertusensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (0.52111111111111 40.8125),https://g17.dhi-roma.it/resources/place_1792,Tortosa,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship"
