,event,event_label,date_value_7,date_value_4,diocese_11,diocese_11_label,province,province_label,map_15,place_13,place_13_label,place_17,place_17_label,map_19,type_labels,time_delta,geometry_15,geometry_19,coords_15,coords_19,distance,distance_log,event_lead_speed
66,https://g17.dhi-roma.it/resources/event_4017,APOSTOLIC PROVISION 4017,1622-01-16,1622-05-01,https://g17.dhi-roma.it/resources/institution_277,Gerundensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.8166666666667 41.983333333333),https://g17.dhi-roma.it/resources/place_268,Girona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",105.0,POINT (2.8166666666667 41.983333333333),POINT (12.498611111111 41.8975),"(41.983333333333, 2.8166666666667)","(41.8975, 12.498611111111)",802.5333872320286,6.687773458166197,0.06369308055396379
144,https://g17.dhi-roma.it/resources/event_3977,APOSTOLIC PROVISION 3977,1622-10-16,1623-01-30,https://g17.dhi-roma.it/resources/institution_629,Vicensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.254575 41.930379),https://g17.dhi-roma.it/resources/place_611,Vic,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",106.0,POINT (2.254575 41.930379),POINT (12.482777777778 41.893055555556),"(41.930379, 2.254575)","(41.893055555556, 12.482777777778)",848.091198401681,6.742988175294324,0.06361309599334268
600,https://g17.dhi-roma.it/resources/event_6159,APOSTOLIC PROVISION 6159,1622-02-14,1622-06-06,https://g17.dhi-roma.it/resources/institution_204,Conchensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-2 40),https://g17.dhi-roma.it/resources/place_197,Cuenca Province,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Liturgical office,rectorship in a parish church,Rectorship",112.0,POINT (-2 40),POINT (12.498611111111 41.8975),"(40.0, -2.0)","(41.8975, 12.498611111111)",1237.2780546110089,7.120669128548459,0.06357740293346839
1044,https://g17.dhi-roma.it/resources/event_6158,APOSTOLIC PROVISION 6158,1622-02-14,1622-06-06,https://g17.dhi-roma.it/resources/institution_204,Conchensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-2 40),https://g17.dhi-roma.it/resources/place_197,Cuenca Province,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",112.0,POINT (-2 40),POINT (12.498611111111 41.8975),"(40.0, -2.0)","(41.8975, 12.498611111111)",1237.2780546110089,7.120669128548459,0.06357740293346839
3866,https://g17.dhi-roma.it/resources/event_7031,APOSTOLIC PROVISION 7031,1678-01-30,1678-05-25,https://g17.dhi-roma.it/resources/institution_324,Legionensis,https://g17.dhi-roma.it/resources/institution_887,Oviedo,POINT (-5.5669444444444 42.598888888889),https://g17.dhi-roma.it/resources/place_315,León,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",115.0,POINT (-5.5669444444444 42.598888888889),POINT (12.482777777778 41.893055555556),"(42.598888888889, -5.5669444444444)","(41.893055555556, 12.482777777778)",1488.8951872394623,7.305789638829296,0.06352860555503735
4246,https://g17.dhi-roma.it/resources/event_6897,APOSTOLIC PROVISION 6897,1678-02-14,1678-05-20,https://g17.dhi-roma.it/resources/institution_359,Marturanensis,https://g17.dhi-roma.it/resources/institution_856,Cosenza,POINT (16.20383 39.42268),https://g17.dhi-roma.it/resources/place_351,Martorano,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",95.0,POINT (16.20383 39.42268),POINT (12.482777777778 41.893055555556),"(39.42268, 16.20383)","(41.893055555556, 12.482777777778)",417.3948799104754,6.034032727942267,0.06351613397833965
1772,https://g17.dhi-roma.it/resources/event_3945,APOSTOLIC PROVISION 3945,1622-01-16,1622-05-04,https://g17.dhi-roma.it/resources/institution_600,Urgellensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (1.0858333333333 41.662222222222),https://g17.dhi-roma.it/resources/place_586,Urgell,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",108.0,POINT (1.0858333333333 41.662222222222),POINT (12.498611111111 41.8975),"(41.662222222222, 1.0858333333333)","(41.8975, 12.498611111111)",948.4694064759854,6.854849534217013,0.06347082902052789
938,https://g17.dhi-roma.it/resources/event_3944,APOSTOLIC PROVISION 3944,1622-01-16,1622-05-04,https://g17.dhi-roma.it/resources/institution_600,Urgellensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (1.0858333333333 41.662222222222),https://g17.dhi-roma.it/resources/place_586,Urgell,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",108.0,POINT (1.0858333333333 41.662222222222),POINT (12.498611111111 41.8975),"(41.662222222222, 1.0858333333333)","(41.8975, 12.498611111111)",948.4694064759854,6.854849534217013,0.06347082902052789
1921,https://g17.dhi-roma.it/resources/event_1195,APOSTOLIC PROVISION 1195,1622-09-15,1623-01-01,https://g17.dhi-roma.it/resources/institution_600,Urgellensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (1.0858333333333 41.662222222222),https://g17.dhi-roma.it/resources/place_586,Urgell,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",108.0,POINT (1.0858333333333 41.662222222222),POINT (12.482777777778 41.893055555556),"(41.662222222222, 1.0858333333333)","(41.893055555556, 12.482777777778)",947.1758256179801,6.853484741863574,0.06345819205429236
1306,https://g17.dhi-roma.it/resources/event_6776,APOSTOLIC PROVISION 6776,1678-01-16,1678-04-12,https://g17.dhi-roma.it/resources/institution_715,Fesulana,https://g17.dhi-roma.it/resources/institution_842,Firenze,POINT (11.3 43.8),https://g17.dhi-roma.it/resources/place_251,Fiesole,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",86.0,POINT (11.3 43.8),POINT (12.482777777778 41.893055555556),"(43.8, 11.3)","(41.893055555556, 12.482777777778)",232.85549171994438,5.45041805394711,0.06337695411566407
226,https://g17.dhi-roma.it/resources/event_823,APOSTOLIC PROVISION 823,1622-07-16,1622-11-08,https://g17.dhi-roma.it/resources/institution_15,Abulensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-4.6962222222222 40.654347222222),https://g17.dhi-roma.it/resources/place_11,Ávila,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",115.0,POINT (-4.6962222222222 40.654347222222),POINT (12.498611111111 41.8975),"(40.654347222222, -4.6962222222222)","(41.8975, 12.498611111111)",1444.7948291050723,7.275722603686959,0.06326715307553878
486,https://g17.dhi-roma.it/resources/event_4656,APOSTOLIC PROVISION 4656,1622-10-16,1623-02-07,https://g17.dhi-roma.it/resources/institution_134,Burgensis,https://g17.dhi-roma.it/resources/institution_890,Burgos,POINT (-3.6997222222222 42.340833333333),https://g17.dhi-roma.it/resources/place_129,Burgos,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Holder of prestimony,Undefined administrative office,Administrative office",114.0,POINT (-3.6997222222222 42.340833333333),POINT (12.482777777778 41.893055555556),"(42.340833333333, -3.6997222222222)","(41.893055555556, 12.482777777778)",1337.1797693858941,7.1983180253452685,0.06314314057320411
3492,https://g17.dhi-roma.it/resources/event_1922,APOSTOLIC PROVISION 1922,1622-05-16,1622-09-09,https://g17.dhi-roma.it/resources/institution_435,Ovetensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-5.8502777777778 43.3625),https://g17.dhi-roma.it/resources/place_427,Oviedo,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",116.0,POINT (-5.8502777777778 43.3625),POINT (12.498611111111 41.8975),"(43.3625, -5.8502777777778)","(41.8975, 12.498611111111)",1510.812162275969,7.320402641028277,0.06310691931920928
2191,https://g17.dhi-roma.it/resources/event_860,APOSTOLIC PROVISION 860,1622-09-15,1622-11-21,https://g17.dhi-roma.it/resources/institution_405,Narniensis,https://g17.dhi-roma.it/resources/institution_1226,Spoleto,POINT (12.516666666667 42.516666666667),https://g17.dhi-roma.it/resources/place_397,Narni,https://g17.dhi-roma.it/resources/place_972,St. Peter's Basilica,POINT (12.453416666666667 41.90222222222222),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",67.0,POINT (12.516666666667 42.516666666667),POINT (12.453416666666667 41.90222222222222),"(42.516666666667, 12.516666666667)","(41.90222222222222, 12.453416666666667)",68.45042024925806,4.2261096912226686,0.06307626404809953
2763,https://g17.dhi-roma.it/resources/event_863,APOSTOLIC PROVISION 863,1622-09-15,1622-11-21,https://g17.dhi-roma.it/resources/institution_405,Narniensis,https://g17.dhi-roma.it/resources/institution_1226,Spoleto,POINT (12.516666666667 42.516666666667),https://g17.dhi-roma.it/resources/place_397,Narni,https://g17.dhi-roma.it/resources/place_972,St. Peter's Basilica,POINT (12.453416666666667 41.90222222222222),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",67.0,POINT (12.516666666667 42.516666666667),POINT (12.453416666666667 41.90222222222222),"(42.516666666667, 12.516666666667)","(41.90222222222222, 12.453416666666667)",68.45042024925806,4.2261096912226686,0.06307626404809953
3954,https://g17.dhi-roma.it/resources/event_7418,APOSTOLIC PROVISION 7418,1678-05-16,1678-09-09,https://g17.dhi-roma.it/resources/institution_324,Legionensis,https://g17.dhi-roma.it/resources/institution_887,Oviedo,POINT (-5.5669444444444 42.598888888889),https://g17.dhi-roma.it/resources/place_315,León,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",116.0,POINT (-5.5669444444444 42.598888888889),POINT (12.498611111111 41.8975),"(42.598888888889, -5.5669444444444)","(41.8975, 12.498611111111)",1490.1148268100135,7.306608460943316,0.06298800397364927
2076,https://g17.dhi-roma.it/resources/event_5665,APOSTOLIC PROVISION 5665,1622-01-16,1622-05-12,https://g17.dhi-roma.it/resources/institution_324,Legionensis,https://g17.dhi-roma.it/resources/institution_887,Oviedo,POINT (-5.5669444444444 42.598888888889),https://g17.dhi-roma.it/resources/place_315,León,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",116.0,POINT (-5.5669444444444 42.598888888889),POINT (12.498611111111 41.8975),"(42.598888888889, -5.5669444444444)","(41.8975, 12.498611111111)",1490.1148268100135,7.306608460943316,0.06298800397364927
862,https://g17.dhi-roma.it/resources/event_281,APOSTOLIC PROVISION 281,1622-10-16,1623-01-21,https://g17.dhi-roma.it/resources/institution_318,Laudensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (9.5 45.316666666667),https://g17.dhi-roma.it/resources/place_309,Lodi,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,death of previous holder,Biographical reasons,Liturgical office,Curate,Parish Church,Church institutions",97.0,POINT (9.5 45.316666666667),POINT (12.482777777778 41.893055555556),"(45.316666666667, 9.5)","(41.893055555556, 12.482777777778)",450.1237153220401,6.109522467917847,0.06298476771049327
1118,https://g17.dhi-roma.it/resources/event_282,APOSTOLIC PROVISION 282,1622-10-16,1623-01-21,https://g17.dhi-roma.it/resources/institution_318,Laudensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (9.5 45.316666666667),https://g17.dhi-roma.it/resources/place_309,Lodi,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Liturgical office,Curate,Parish Church,Church institutions",97.0,POINT (9.5 45.316666666667),POINT (12.482777777778 41.893055555556),"(45.316666666667, 9.5)","(41.893055555556, 12.482777777778)",450.1237153220401,6.109522467917847,0.06298476771049327
1868,https://g17.dhi-roma.it/resources/event_1060,APOSTOLIC PROVISION 1060,1622-08-16,1622-12-09,https://g17.dhi-roma.it/resources/institution_528,Segobiensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-4.1183333333333 40.948055555556),https://g17.dhi-roma.it/resources/place_516,Segovia,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",115.0,POINT (-4.1183333333333 40.948055555556),POINT (12.482777777778 41.893055555556),"(40.948055555556, -4.1183333333333)","(41.893055555556, 12.482777777778)",1389.6044257152969,7.236774399806176,0.06292847304179283
2688,https://g17.dhi-roma.it/resources/event_4523,APOSTOLIC PROVISION 4523,1622-10-16,1623-01-13,https://g17.dhi-roma.it/resources/institution_254,Faventina,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (11.883333333333 44.285555555556),https://g17.dhi-roma.it/resources/place_245,Faenza,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Church institutions,Parish hall,Liturgical office,rectorship in a parish church,Rectorship",89.0,POINT (11.883333333333 44.285555555556),POINT (12.482777777778 41.893055555556),"(44.285555555556, 11.883333333333)","(41.893055555556, 12.482777777778)",270.2354794176977,5.599293724891518,0.06291341263923053
1008,https://g17.dhi-roma.it/resources/event_4522,APOSTOLIC PROVISION 4522,1622-10-16,1623-01-13,https://g17.dhi-roma.it/resources/institution_254,Faventina,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (11.883333333333 44.285555555556),https://g17.dhi-roma.it/resources/place_245,Faenza,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Church institutions,Parish hall,Liturgical office,rectorship in a parish church,Rectorship",89.0,POINT (11.883333333333 44.285555555556),POINT (12.482777777778 41.893055555556),"(44.285555555556, 11.883333333333)","(41.893055555556, 12.482777777778)",270.2354794176977,5.599293724891518,0.06291341263923053
2350,https://g17.dhi-roma.it/resources/event_7046,APOSTOLIC PROVISION 7046,1678-03-16,1678-06-22,https://g17.dhi-roma.it/resources/institution_379,Miletensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (16.06751 38.6078),https://g17.dhi-roma.it/resources/place_371,Mileto,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",98.0,POINT (16.06751 38.6078),POINT (12.482777777778 41.893055555556),"(38.6078, 16.06751)","(41.893055555556, 12.482777777778)",475.39629252979154,6.164148756262515,0.06289947710471953
1823,https://g17.dhi-roma.it/resources/event_1192,APOSTOLIC PROVISION 1192,1622-09-15,1622-12-22,https://g17.dhi-roma.it/resources/institution_379,Miletensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (16.06751 38.6078),https://g17.dhi-roma.it/resources/place_371,Mileto,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls",98.0,POINT (16.06751 38.6078),POINT (12.482777777778 41.893055555556),"(38.6078, 16.06751)","(41.893055555556, 12.482777777778)",475.39629252979154,6.164148756262515,0.06289947710471953
3576,https://g17.dhi-roma.it/resources/event_3953,APOSTOLIC PROVISION 3953,1621-12-31,1622-04-19,https://g17.dhi-roma.it/resources/institution_600,Urgellensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (1.0858333333333 41.662222222222),https://g17.dhi-roma.it/resources/place_586,Urgell,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",109.0,POINT (1.0858333333333 41.662222222222),POINT (12.482777777778 41.893055555556),"(41.662222222222, 1.0858333333333)","(41.893055555556, 12.482777777778)",947.1758256179801,6.853484741863574,0.06287600680608783
1360,https://g17.dhi-roma.it/resources/event_6299,APOSTOLIC PROVISION 6299,1622-05-16,1622-09-02,https://g17.dhi-roma.it/resources/institution_555,Tarraconensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (1.2527777777777778 41.1175),https://g17.dhi-roma.it/resources/place_543,Tarragona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,Rectorship,Parish Church,Church institutions",109.0,POINT (1.2527777777777778 41.1175),POINT (12.498611111111 41.8975),"(41.1175, 1.2527777777777778)","(41.8975, 12.498611111111)",942.1792057279603,6.848195496109385,0.06282748161568243
3273,https://g17.dhi-roma.it/resources/event_6270,APOSTOLIC PROVISION 6270,1622-04-15,1622-08-13,https://g17.dhi-roma.it/resources/institution_593,Ulixboniensis,https://g17.dhi-roma.it/resources/institution_875,Lisbon,POINT (-9.139016 38.708042),https://g17.dhi-roma.it/resources/place_580,Lisbon,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",120.0,POINT (-9.139016 38.708042),POINT (12.498611111111 41.8975),"(38.708042, -9.139016)","(41.8975, 12.498611111111)",1868.0513741952539,7.532651120656461,0.06277209267213718
2136,https://g17.dhi-roma.it/resources/event_6264,APOSTOLIC PROVISION 6264,1622-05-16,1622-08-19,https://g17.dhi-roma.it/resources/institution_355,Mantuana,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (10.791111111111 45.156388888889),https://g17.dhi-roma.it/resources/place_347,Mantua,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",95.0,POINT (10.791111111111 45.156388888889),POINT (12.498611111111 41.8975),"(45.156388888889, 10.791111111111)","(41.8975, 12.498611111111)",387.4667660398602,5.959630080056943,0.06273294821112571
1520,https://g17.dhi-roma.it/resources/event_4655,APOSTOLIC PROVISION 4655,1622-10-16,1623-02-07,https://g17.dhi-roma.it/resources/institution_529,Seguntin,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-2.6391666666667 41.069166666667),https://g17.dhi-roma.it/resources/place_517,Sigüenza,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",114.0,POINT (-2.6391666666667 41.069166666667),POINT (12.482777777778 41.893055555556),"(41.069166666667, -2.6391666666667)","(41.893055555556, 12.482777777778)",1264.6554463020432,7.142554989596171,0.06265399113680852
2687,https://g17.dhi-roma.it/resources/event_6191,APOSTOLIC PROVISION 6191,1622-04-15,1622-08-05,https://g17.dhi-roma.it/resources/institution_140,Caesaraugustana,https://g17.dhi-roma.it/resources/institution_869,Zaragoza,POINT (-0.88333333333333 41.65),https://g17.dhi-roma.it/resources/place_135,Zaragoza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",112.0,POINT (-0.88333333333333 41.65),POINT (12.498611111111 41.8975),"(41.65, -0.88333333333333)","(41.8975, 12.498611111111)",1111.8345048108274,7.013766637125781,0.06262291640290876
3977,https://g17.dhi-roma.it/resources/event_8115,APOSTOLIC PROVISION 8115,1678-03-16,1678-07-11,https://g17.dhi-roma.it/resources/institution_435,Ovetensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-5.8502777777778 43.3625),https://g17.dhi-roma.it/resources/place_427,Oviedo,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",117.0,POINT (-5.8502777777778 43.3625),POINT (12.498611111111 41.8975),"(43.3625, -5.8502777777778)","(41.8975, 12.498611111111)",1510.812162275969,7.320402641028277,0.06256754394041263
1406,https://g17.dhi-roma.it/resources/event_7157,APOSTOLIC PROVISION 7157,1678-05-16,1678-08-13,https://g17.dhi-roma.it/resources/institution_183,Cerviensis,https://g17.dhi-roma.it/resources/institution_891,Bologna,POINT (12.366666666667 44.25),https://g17.dhi-roma.it/resources/place_177,Cervia,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",89.0,POINT (12.366666666667 44.25),POINT (12.498611111111 41.8975),"(44.25, 12.366666666667)","(41.8975, 12.498611111111)",261.5697885395627,5.566701125679792,0.06254720365932351
2480,https://g17.dhi-roma.it/resources/event_2000,APOSTOLIC PROVISION 2000,1678-01-16,1678-05-05,https://g17.dhi-roma.it/resources/institution_587,Tullensis,https://g17.dhi-roma.it/resources/institution_822,Trier,POINT (5.891666667 48.675),https://g17.dhi-roma.it/resources/place_574,Toul,https://g17.dhi-roma.it/resources/place_972,St. Peter's Basilica,POINT (12.453416666666667 41.90222222222222),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",109.0,POINT (5.891666667 48.675),POINT (12.453416666666667 41.90222222222222),"(48.675, 5.891666667)","(41.90222222222222, 12.453416666666667)",911.1288315214344,6.814684304957834,0.06252003949502599
844,https://g17.dhi-roma.it/resources/event_5909,APOSTOLIC PROVISION 5909,1622-03-02,1622-06-23,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,https://g17.dhi-roma.it/resources/institution_869,Zaragoza,POINT (-1.65 42.816666666667),https://g17.dhi-roma.it/resources/place_433,Pamplona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,Curate,Parish Church,Church institutions",113.0,POINT (-1.65 42.816666666667),POINT (12.498611111111 41.8975),"(42.816666666667, -1.65)","(41.8975, 12.498611111111)",1168.7228980816503,7.063666891526888,0.06251032647368927
611,https://g17.dhi-roma.it/resources/event_8944,APOSTOLIC PROVISION 8944,1622-01-16,1622-05-04,https://g17.dhi-roma.it/resources/institution_354,Maioricensis,https://g17.dhi-roma.it/resources/institution_888,Valencia,POINT (2.9833333333333 39.616666666667),https://g17.dhi-roma.it/resources/place_346,Mallorca,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",108.0,POINT (2.9833333333333 39.616666666667),POINT (12.498611111111 41.8975),"(39.616666666667, 2.9833333333333)","(41.8975, 12.498611111111)",841.937767579822,6.735706101273089,0.06236764908586193
3378,https://g17.dhi-roma.it/resources/event_5492,APOSTOLIC PROVISION 5492,1622-01-16,1622-04-09,https://g17.dhi-roma.it/resources/institution_92,Aversana,https://g17.dhi-roma.it/resources/institution_849,Napoli,POINT (14.2064748 40.9730341),https://g17.dhi-roma.it/resources/place_88,Aversa,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Office in a monastery,Head of an abbey,Administrative office,Sexton,Defined administrative office",83.0,POINT (14.2064748 40.9730341),POINT (12.482777777778 41.893055555556),"(40.9730341, 14.2064748)","(41.893055555556, 12.482777777778)",176.62034409780796,5.174002480276829,0.06233737928044372
3623,https://g17.dhi-roma.it/resources/event_1328,APOSTOLIC PROVISION 1328,1622-07-27,1622-11-05,https://g17.dhi-roma.it/resources/institution_173,Cataniensis,https://g17.dhi-roma.it/resources/institution_864,Palermo (Sicily),POINT (15.087269444444 37.502669444444),https://g17.dhi-roma.it/resources/place_167,Catania,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Restoration,death of previous holder,Biographical reasons,Church in a monastery,Monastic institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",101.0,POINT (15.087269444444 37.502669444444),POINT (12.498611111111 41.8975),"(37.502669444444, 15.087269444444)","(41.8975, 12.498611111111)",536.0164872656837,6.284164920421765,0.06221945465764124
