,event,event_label,date_value_7,date_value_4,diocese_11,diocese_11_label,province,province_label,map_15,place_13,place_13_label,place_17,place_17_label,map_19,type_labels,time_delta,geometry_15,geometry_19,coords_15,coords_19,distance
1061,https://g17.dhi-roma.it/resources/event_4644,APOSTOLIC PROVISION 4644,1622-12-16,1623-02-05,https://g17.dhi-roma.it/resources/institution_320,Lauretana,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (13.607430555556 43.4403),https://g17.dhi-roma.it/resources/place_311,Loreto,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",51.0,POINT (13.607430555556 43.4403),POINT (12.482777777778 41.893055555556),"(43.4403, 13.607430555556)","(41.893055555556, 12.482777777778)",195.0401921301126
1062,https://g17.dhi-roma.it/resources/event_4180,APOSTOLIC PROVISION 4180,1678-01-16,1678-06-28,https://g17.dhi-roma.it/resources/institution_78,Astoricensis,https://g17.dhi-roma.it/resources/institution_887,Oviedo,POINT (-6.0569444444444 42.4575),https://g17.dhi-roma.it/resources/place_74,Astorga,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",163.0,POINT (-6.0569444444444 42.4575),POINT (12.482777777778 41.893055555556),"(42.4575, -6.0569444444444)","(41.893055555556, 12.482777777778)",1530.043080978699
1063,https://g17.dhi-roma.it/resources/event_5402,APOSTOLIC PROVISION 5402,1621-08-16,1622-03-18,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,https://g17.dhi-roma.it/resources/institution_840,Genova,POINT (9.9599583333333 44.113608333333),https://g17.dhi-roma.it/resources/place_513,Sarzana,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls",214.0,POINT (9.9599583333333 44.113608333333),POINT (12.482777777778 41.893055555556),"(44.113608333333, 9.9599583333333)","(41.893055555556, 12.482777777778)",321.16303160292387
1064,https://g17.dhi-roma.it/resources/event_5741,APOSTOLIC PROVISION 5741,1622-05-14,1622-05-25,https://g17.dhi-roma.it/resources/institution_599,Urbis seu Romana,https://g17.dhi-roma.it/resources/institution_896,Rome,POINT (12.482777777778 41.893055555556),https://g17.dhi-roma.it/resources/place_649,Rome,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,Church institutions,Collegiate church",11.0,POINT (12.482777777778 41.893055555556),POINT (12.498611111111 41.8975),"(41.893055555556, 12.482777777778)","(41.8975, 12.498611111111)",1.4036242862654975
1065,https://g17.dhi-roma.it/resources/event_4505,APOSTOLIC PROVISION 4505,1622-10-18,1622-10-29,https://g17.dhi-roma.it/resources/institution_482,Reatina,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (12.856702 42.40443),https://g17.dhi-roma.it/resources/place_472,Rieti,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice",11.0,POINT (12.856702 42.40443),POINT (12.498611111111 41.8975),"(42.40443, 12.856702)","(41.8975, 12.498611111111)",63.61280514418235
1066,https://g17.dhi-roma.it/resources/event_4695,APOSTOLIC PROVISION 4695,1622-05-16,1623-02-11,https://g17.dhi-roma.it/resources/institution_203,Compostellana,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-8.5333333333333 42.883333333333),https://g17.dhi-roma.it/resources/place_196,Santiago de Compostela,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",271.0,POINT (-8.5333333333333 42.883333333333),POINT (12.482777777778 41.893055555556),"(42.883333333333, -8.5333333333333)","(41.893055555556, 12.482777777778)",1729.5655198544855
1067,https://g17.dhi-roma.it/resources/event_7612,APOSTOLIC PROVISION 7612,1621-12-16,1622-03-01,https://g17.dhi-roma.it/resources/institution_400,Muranensis,https://g17.dhi-roma.it/resources/institution_853,Conza,POINT (15.483333333333 40.75),https://g17.dhi-roma.it/resources/place_392,Muro Lucano,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office",75.0,POINT (15.483333333333 40.75),POINT (12.482777777778 41.893055555556),"(40.75, 15.483333333333)","(41.893055555556, 12.482777777778)",281.45118343326385
1068,https://g17.dhi-roma.it/resources/event_1127,APOSTOLIC PROVISION 1127,1622-07-16,1622-10-01,https://g17.dhi-roma.it/resources/institution_277,Gerundensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.8166666666667 41.983333333333),https://g17.dhi-roma.it/resources/place_268,Girona,https://g17.dhi-roma.it/resources/place_578,Tusculum,POINT (12.710833333333 41.798333333333),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Administrative office,Undefined administrative office,Holder of a portion,Parish Church,Church institutions",77.0,POINT (2.8166666666667 41.983333333333),POINT (12.710833333333 41.798333333333),"(41.983333333333, 2.8166666666667)","(41.798333333333, 12.710833333333)",820.9392601698873
1069,https://g17.dhi-roma.it/resources/event_7292,APOSTOLIC PROVISION 7292,1678-01-16,1678-09-24,https://g17.dhi-roma.it/resources/institution_15,Abulensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-4.6962222222222 40.654347222222),https://g17.dhi-roma.it/resources/place_11,Ávila,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",251.0,POINT (-4.6962222222222 40.654347222222),POINT (12.498611111111 41.8975),"(40.654347222222, -4.6962222222222)","(41.8975, 12.498611111111)",1444.7948291050723
1070,https://g17.dhi-roma.it/resources/event_5451,APOSTOLIC PROVISION 5451,1622-02-14,1622-04-05,https://g17.dhi-roma.it/resources/institution_135,Burgi S. Donnini,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (10.066666666667 44.866666666667),https://g17.dhi-roma.it/resources/place_130,Fidenza,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",50.0,POINT (10.066666666667 44.866666666667),POINT (12.482777777778 41.893055555556),"(44.866666666667, 10.066666666667)","(41.893055555556, 12.482777777778)",383.98485936779696
1071,https://g17.dhi-roma.it/resources/event_5323,APOSTOLIC PROVISION 5323,1621-11-15,1622-03-06,https://g17.dhi-roma.it/resources/institution_401,Mutinensis,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (10.92572 44.64582),https://g17.dhi-roma.it/resources/place_393,Modena,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",111.0,POINT (10.92572 44.64582),POINT (12.482777777778 41.893055555556),"(44.64582, 10.92572)","(41.893055555556, 12.482777777778)",330.9035195751808
1072,https://g17.dhi-roma.it/resources/event_2374,APOSTOLIC PROVISION 2374,1622-08-16,1622-11-05,https://g17.dhi-roma.it/resources/institution_461,Placentina provinciae Compostellanae,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-6.0908333333333 40.0275),https://g17.dhi-roma.it/resources/place_452,Plasencia,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,church,Church institutions,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice",81.0,POINT (-6.0908333333333 40.0275),POINT (12.498611111111 41.8975),"(40.0275, -6.0908333333333)","(41.8975, 12.498611111111)",1575.4660830991108
1073,https://g17.dhi-roma.it/resources/event_4678,APOSTOLIC PROVISION 4678,1622-10-16,1623-02-09,https://g17.dhi-roma.it/resources/institution_136,Burgi Sancti Sepulchri,https://g17.dhi-roma.it/resources/institution_842,Firenze,POINT (12.143888888889 43.575555555556),https://g17.dhi-roma.it/resources/place_131,Sansepolcro,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",116.0,POINT (12.143888888889 43.575555555556),POINT (12.482777777778 41.893055555556),"(43.575555555556, 12.143888888889)","(41.893055555556, 12.482777777778)",188.95342642025787
1074,https://g17.dhi-roma.it/resources/event_1058,APOSTOLIC PROVISION 1058,1622-11-28,1622-12-09,https://g17.dhi-roma.it/resources/institution_433,Ostiensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (12.291667 41.755833),https://g17.dhi-roma.it/resources/place_425,Ostia,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",11.0,POINT (12.291667 41.755833),POINT (12.482777777778 41.893055555556),"(41.755833, 12.291667)","(41.893055555556, 12.482777777778)",22.00862106836492
1075,https://g17.dhi-roma.it/resources/event_16825,APOSTOLIC PROVISION 16825,1619-12-22,1622-06-22,https://g17.dhi-roma.it/resources/institution_329,Leonensis,https://g17.dhi-roma.it/resources/institution_827,Tours,POINT (-3.9863888888889 48.685277777778),https://g17.dhi-roma.it/resources/place_320,Saint-Pol-de-Léon,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Administrative office,Holder of an undefined benefice,Unspecified benefice,Undefined administrative office,Holder of a benefice",913.0,POINT (-3.9863888888889 48.685277777778),POINT (12.498611111111 41.8975),"(48.685277777778, -3.9863888888889)","(41.8975, 12.498611111111)",1492.5179413886362
1076,https://g17.dhi-roma.it/resources/event_1420,APOSTOLIC PROVISION 1420,1620-04-15,1622-11-21,https://g17.dhi-roma.it/resources/institution_486,Regiensis,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (10.633333333333 44.7),https://g17.dhi-roma.it/resources/place_476,Reggio Emilia,https://g17.dhi-roma.it/resources/place_972,St. Peter's Basilica,POINT (12.453416666666667 41.90222222222222),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Cantorate,Defined administrative office",950.0,POINT (10.633333333333 44.7),POINT (12.453416666666667 41.90222222222222),"(44.7, 10.633333333333)","(41.90222222222222, 12.453416666666667)",344.10578279267986
1077,https://g17.dhi-roma.it/resources/event_5747,APOSTOLIC PROVISION 5747,1620-04-11,1622-06-11,https://g17.dhi-roma.it/resources/institution_213,Corcagiensis,https://g17.dhi-roma.it/resources/institution_818,Cashel,POINT (-8.4730555555556 51.9),https://g17.dhi-roma.it/resources/place_207,Cork,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Monastery,Monastic institutions,Orders of the monastic tradition,Cistercian Order,Office in a monastery,Head of an abbey",791.0,POINT (-8.4730555555556 51.9),POINT (12.498611111111 41.8975),"(51.9, -8.4730555555556)","(41.8975, 12.498611111111)",1935.4978394694338
1078,https://g17.dhi-roma.it/resources/event_1130,APOSTOLIC PROVISION 1130,1622-03-16,1622-10-15,https://g17.dhi-roma.it/resources/institution_435,Ovetensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-5.8502777777778 43.3625),https://g17.dhi-roma.it/resources/place_427,Oviedo,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",213.0,POINT (-5.8502777777778 43.3625),POINT (12.498611111111 41.8975),"(43.3625, -5.8502777777778)","(41.8975, 12.498611111111)",1510.812162275969
1079,https://g17.dhi-roma.it/resources/event_23669,APOSTOLIC PROVISION 23669,1622-03-04,1622-04-26,https://g17.dhi-roma.it/resources/institution_42,Alifana,https://g17.dhi-roma.it/resources/institution_847,Benevento,POINT (14.333333333333 41.333333333333),https://g17.dhi-roma.it/resources/place_38,Alife,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Restoration,Without care of souls",53.0,POINT (14.333333333333 41.333333333333),POINT (12.482777777778 41.893055555556),"(41.333333333333, 14.333333333333)","(41.893055555556, 12.482777777778)",166.29660644601825
1080,https://g17.dhi-roma.it/resources/event_7994,APOSTOLIC PROVISION 7994,1622-03-07,1622-05-09,https://g17.dhi-roma.it/resources/institution_605,Valentina,https://g17.dhi-roma.it/resources/institution_888,Valencia,POINT (-0.3763888888888889 39.47),https://g17.dhi-roma.it/resources/place_589,Valencia,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Restoration,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",63.0,POINT (-0.3763888888888889 39.47),POINT (12.498611111111 41.8975),"(39.47, -0.3763888888888889)","(41.8975, 12.498611111111)",1120.085370405436
1081,https://g17.dhi-roma.it/resources/event_3880,APOSTOLIC PROVISION 3880,1622-05-16,1622-08-03,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.1769444444444 41.3825),https://g17.dhi-roma.it/resources/place_95,Barcelona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,church,Church institutions",79.0,POINT (2.1769444444444 41.3825),POINT (12.498611111111 41.8975),"(41.3825, 2.1769444444444)","(41.8975, 12.498611111111)",861.3382885736501
1082,https://g17.dhi-roma.it/resources/event_1309,APOSTOLIC PROVISION 1309,1620-01-16,1622-09-05,https://g17.dhi-roma.it/resources/institution_64,Aquilegiensis,https://g17.dhi-roma.it/resources/institution_839,Aquileia,POINT (13.36650855486905 45.77329089051733),https://g17.dhi-roma.it/resources/place_60,Aquileia,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions",963.0,POINT (13.36650855486905 45.77329089051733),POINT (12.498611111111 41.8975),"(45.77329089051733, 13.36650855486905)","(41.8975, 12.498611111111)",436.2479522528336
1083,https://g17.dhi-roma.it/resources/event_4631,APOSTOLIC PROVISION 4631,1623-01-16,1623-02-03,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,https://g17.dhi-roma.it/resources/institution_840,Genova,POINT (9.9599583333333 44.113608333333),https://g17.dhi-roma.it/resources/place_513,Sarzana,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice",18.0,POINT (9.9599583333333 44.113608333333),POINT (12.482777777778 41.893055555556),"(44.113608333333, 9.9599583333333)","(41.893055555556, 12.482777777778)",321.16303160292387
1084,https://g17.dhi-roma.it/resources/event_2442,APOSTOLIC PROVISION 2442,1619-09-28,1622-12-29,https://g17.dhi-roma.it/resources/institution_721,Killaloe,https://g17.dhi-roma.it/resources/institution_818,Cashel,POINT (-8.9807 52.8463),https://g17.dhi-roma.it/resources/place_748,Ennis,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Treasurer,Administrative office,Defined administrative office",1188.0,POINT (-8.9807 52.8463),POINT (12.482777777778 41.893055555556),"(52.8463, -8.9807)","(41.893055555556, 12.482777777778)",2014.4187307991613
1085,https://g17.dhi-roma.it/resources/event_675,APOSTOLIC PROVISION 675,1622-09-15,1622-10-15,https://g17.dhi-roma.it/resources/institution_460,Placentina provinciae Bononiensis,https://g17.dhi-roma.it/resources/institution_891,Bologna,POINT (9.7 45.05),https://g17.dhi-roma.it/resources/place_451,Piacenza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,Head of an oratory,Office in a monastery,church,Church institutions",30.0,POINT (9.7 45.05),POINT (12.498611111111 41.8975),"(45.05, 9.7)","(41.8975, 12.498611111111)",417.0094763229753
1086,https://g17.dhi-roma.it/resources/event_7841,APOSTOLIC PROVISION 7841,1622-05-16,1622-07-07,https://g17.dhi-roma.it/resources/institution_372,Melphiensis,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (15.655833333333 40.996388888889),https://g17.dhi-roma.it/resources/place_364,Melfi,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Heir,Undefined administrative office,Administrative office",52.0,POINT (15.655833333333 40.996388888889),POINT (12.498611111111 41.8975),"(40.996388888889, 15.655833333333)","(41.8975, 12.498611111111)",282.15284403265457
1087,https://g17.dhi-roma.it/resources/event_6351,APOSTOLIC PROVISION 6351,1622-07-16,1622-08-23,https://g17.dhi-roma.it/resources/institution_451,Perusina,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (12.3888 43.1121),https://g17.dhi-roma.it/resources/place_443,Perugia,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls",38.0,POINT (12.3888 43.1121),POINT (12.498611111111 41.8975),"(43.1121, 12.3888)","(41.8975, 12.498611111111)",135.22304494393015
1088,https://g17.dhi-roma.it/resources/event_5296,APOSTOLIC PROVISION 5296,1621-11-15,1622-02-28,https://g17.dhi-roma.it/resources/institution_78,Astoricensis,https://g17.dhi-roma.it/resources/institution_887,Oviedo,POINT (-6.0569444444444 42.4575),https://g17.dhi-roma.it/resources/place_74,Astorga,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",105.0,POINT (-6.0569444444444 42.4575),POINT (12.482777777778 41.893055555556),"(42.4575, -6.0569444444444)","(41.893055555556, 12.482777777778)",1530.043080978699
1089,https://g17.dhi-roma.it/resources/event_4584,APOSTOLIC PROVISION 4584,1622-08-31,1623-01-30,https://g17.dhi-roma.it/resources/institution_577,Treverensis,https://g17.dhi-roma.it/resources/institution_822,Trier,POINT (6.63935 49.75565),https://g17.dhi-roma.it/resources/place_564,Trier,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Becoming a surrogate,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",152.0,POINT (6.63935 49.75565),POINT (12.482777777778 41.893055555556),"(49.75565, 6.63935)","(41.893055555556, 12.482777777778)",984.1045620081068
1090,https://g17.dhi-roma.it/resources/event_6348,APOSTOLIC PROVISION 6348,1621-10-16,1622-09-02,https://g17.dhi-roma.it/resources/institution_304,Iserniensis,https://g17.dhi-roma.it/resources/institution_846,Capua,POINT (14.239722222222222 41.602777777777774),https://g17.dhi-roma.it/resources/place_295,Isernia,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice",321.0,POINT (14.239722222222222 41.602777777777774),POINT (12.498611111111 41.8975),"(41.602777777777774, 14.239722222222222)","(41.8975, 12.498611111111)",148.46595711759002
1091,https://g17.dhi-roma.it/resources/event_4557,APOSTOLIC PROVISION 4557,1621-07-02,1623-01-24,https://g17.dhi-roma.it/resources/institution_363,Materanensis,https://g17.dhi-roma.it/resources/institution_854,Acerenza,POINT (16.6 40.666666666667),https://g17.dhi-roma.it/resources/place_355,Matera,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls",571.0,POINT (16.6 40.666666666667),POINT (12.482777777778 41.893055555556),"(40.666666666667, 16.6)","(41.893055555556, 12.482777777778)",370.80048274589143
1092,https://g17.dhi-roma.it/resources/event_6700,APOSTOLIC PROVISION 6700,1677-10-16,1678-03-09,https://g17.dhi-roma.it/resources/institution_586,Tudensis,https://g17.dhi-roma.it/resources/institution_874,Santiago,POINT (-8.644444 42.048056),https://g17.dhi-roma.it/resources/place_573,Tui,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",144.0,POINT (-8.644444 42.048056),POINT (12.482777777778 41.893055555556),"(42.048056, -8.644444)","(41.893055555556, 12.482777777778)",1746.8288655312472
1093,https://g17.dhi-roma.it/resources/event_1784,APOSTOLIC PROVISION 1784,1622-05-16,1622-09-15,https://g17.dhi-roma.it/resources/institution_98,Barbastrensis,https://g17.dhi-roma.it/resources/institution_869,Zaragoza,POINT (0.11666666666667 42.033333333333),https://g17.dhi-roma.it/resources/place_94,Barbastro,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",122.0,POINT (0.11666666666667 42.033333333333),POINT (12.498611111111 41.8975),"(42.033333333333, 0.11666666666667)","(41.8975, 12.498611111111)",1025.6238071087573
1094,https://g17.dhi-roma.it/resources/event_5255,APOSTOLIC PROVISION 5255,1622-01-16,1622-02-19,https://g17.dhi-roma.it/resources/institution_286,Gravinensis,https://g17.dhi-roma.it/resources/institution_854,Acerenza,POINT (16.423333333333 40.820555555556),https://g17.dhi-roma.it/resources/place_277,Gravina in Puglia,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",34.0,POINT (16.423333333333 40.820555555556),POINT (12.482777777778 41.893055555556),"(40.820555555556, 16.423333333333)","(41.893055555556, 12.482777777778)",350.5571772337874
1095,https://g17.dhi-roma.it/resources/event_282,APOSTOLIC PROVISION 282,1622-10-16,1623-01-21,https://g17.dhi-roma.it/resources/institution_318,Laudensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (9.5 45.316666666667),https://g17.dhi-roma.it/resources/place_309,Lodi,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Liturgical office,Curate,Parish Church,Church institutions",97.0,POINT (9.5 45.316666666667),POINT (12.482777777778 41.893055555556),"(45.316666666667, 9.5)","(41.893055555556, 12.482777777778)",450.1237153220401
1096,https://g17.dhi-roma.it/resources/event_5625,APOSTOLIC PROVISION 5625,1622-04-17,1622-04-28,https://g17.dhi-roma.it/resources/institution_523,Sarsinatensis,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (12.15 43.916666666667),https://g17.dhi-roma.it/resources/place_512,Sarsina,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Archpriest,Liturgical office,Parish Church,Church institutions",11.0,POINT (12.15 43.916666666667),POINT (12.498611111111 41.8975),"(43.916666666667, 12.15)","(41.8975, 12.498611111111)",226.10981894963788
1097,https://g17.dhi-roma.it/resources/event_6446,APOSTOLIC PROVISION 6446,1622-07-16,1622-09-01,https://g17.dhi-roma.it/resources/institution_320,Lauretana,https://g17.dhi-roma.it/resources/institution_877,Exempt Diocese,POINT (13.607430555556 43.4403),https://g17.dhi-roma.it/resources/place_311,Loreto,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",47.0,POINT (13.607430555556 43.4403),POINT (12.498611111111 41.8975),"(43.4403, 13.607430555556)","(41.8975, 12.498611111111)",193.99236156878214
1098,https://g17.dhi-roma.it/resources/event_4059,APOSTOLIC PROVISION 4059,1622-08-16,1623-01-30,https://g17.dhi-roma.it/resources/institution_246,Elnensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.9711111111111 42.600277777778),https://g17.dhi-roma.it/resources/place_237,Elne,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",167.0,POINT (2.9711111111111 42.600277777778),POINT (12.482777777778 41.893055555556),"(42.600277777778, 2.9711111111111)","(41.893055555556, 12.482777777778)",788.4957144397132
1099,https://g17.dhi-roma.it/resources/event_6114,APOSTOLIC PROVISION 6114,1622-06-22,1622-07-03,https://g17.dhi-roma.it/resources/institution_204,Conchensis,https://g17.dhi-roma.it/resources/institution_871,Toledo,POINT (-2 40),https://g17.dhi-roma.it/resources/place_197,Cuenca Province,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions",11.0,POINT (-2 40),POINT (12.498611111111 41.8975),"(40.0, -2.0)","(41.8975, 12.498611111111)",1237.2780546110089
