"event","event_label","date_value_7","date_value_4","diocese_11","diocese_11_label","province","province_label","map_15","place_13","place_13_label","place_17","place_17_label","map_19","type_labels"
"https://g17.dhi-roma.it/resources/event_6496","APOSTOLIC PROVISION 6496","1622-11-15","1623-01-11","https://g17.dhi-roma.it/resources/institution_403","Nannetensis","https://g17.dhi-roma.it/resources/institution_827","Tours","POINT (-1.5538888888889 47.217222222222)","https://g17.dhi-roma.it/resources/place_395","Nantes","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_7563","APOSTOLIC PROVISION 7563","1622-04-15","1622-12-01","https://g17.dhi-roma.it/resources/institution_375","Messanensis","https://g17.dhi-roma.it/resources/institution_859","Messina","POINT (15.554166666666667 38.19361111111111)","https://g17.dhi-roma.it/resources/place_367","Messina","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Heir"
"https://g17.dhi-roma.it/resources/event_6331","APOSTOLIC PROVISION 6331","1622-05-16","1622-08-26","https://g17.dhi-roma.it/resources/institution_224","Cretensis","https://g17.dhi-roma.it/resources/institution_964","Constantinople","POINT (24.676421 43.599674)","https://g17.dhi-roma.it/resources/place_217","Kreta","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Provostship"
"https://g17.dhi-roma.it/resources/event_2292","APOSTOLIC PROVISION 2292","1622-08-16","1622-11-13","https://g17.dhi-roma.it/resources/institution_308","Januensis","https://g17.dhi-roma.it/resources/institution_840","Genova","POINT (8.9339833333333 44.407186111111)","https://g17.dhi-roma.it/resources/place_299","Genoa","https://g17.dhi-roma.it/resources/place_972","St. Peter's Basilica","POINT (12.453416666666667 41.90222222222222)","apostolic provision,papal grace,death of previous holder,Without care of souls"
"https://g17.dhi-roma.it/resources/event_1078","APOSTOLIC PROVISION 1078","1622-07-16","1622-12-13","https://g17.dhi-roma.it/resources/institution_86","Auriensis","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-7.86406 42.33556)","https://g17.dhi-roma.it/resources/place_82","Ourense","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_6324","APOSTOLIC PROVISION 6324","1622-04-15","1622-08-26","https://g17.dhi-roma.it/resources/institution_443","Papiensis","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (9.155 45.185280555556)","https://g17.dhi-roma.it/resources/place_435","Pavia","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Prebendary,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_1728","APOSTOLIC PROVISION 1728","1621-10-16","1622-10-20","https://g17.dhi-roma.it/resources/institution_457","Pisana","https://g17.dhi-roma.it/resources/institution_843","Pisa","POINT (10.4 43.716666666667)","https://g17.dhi-roma.it/resources/place_448","Pisa","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_5422","APOSTOLIC PROVISION 5422","1621-08-16","1622-03-30","https://g17.dhi-roma.it/resources/institution_125","Bracharensis","https://g17.dhi-roma.it/resources/institution_873","Braga","POINT (-8.4166666666667 41.533333333333)","https://g17.dhi-roma.it/resources/place_120","Braga","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Curate,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_676","APOSTOLIC PROVISION 676","1622-09-15","1622-10-15","https://g17.dhi-roma.it/resources/institution_40","Alexanensis","https://g17.dhi-roma.it/resources/institution_863","Otranto","POINT (18.333333333333 39.883333333333)","https://g17.dhi-roma.it/resources/place_36","Alessano","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,church,Major church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_7674","APOSTOLIC PROVISION 7674","1621-12-16","1622-04-12","https://g17.dhi-roma.it/resources/institution_557","Terdonensis","https://g17.dhi-roma.it/resources/institution_838","Milano","POINT (8.8655555555556 44.894166666667)","https://g17.dhi-roma.it/resources/place_1017","Tortona","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Archpriest,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_5393","APOSTOLIC PROVISION 5393","1621-08-16","1622-03-17","https://g17.dhi-roma.it/resources/institution_698","Oristano","https://g17.dhi-roma.it/resources/institution_868","Oristano (Sardinia)","POINT (8.591609 39.9058188)","https://g17.dhi-roma.it/resources/place_667","Oristano","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_1023","APOSTOLIC PROVISION 1023","1622-05-16","1622-11-15","https://g17.dhi-roma.it/resources/institution_441","Pampilonensis","https://g17.dhi-roma.it/resources/institution_869","Zaragoza","POINT (-1.65 42.816666666667)","https://g17.dhi-roma.it/resources/place_433","Pamplona","https://g17.dhi-roma.it/resources/place_972","St. Peter's Basilica","POINT (12.453416666666667 41.90222222222222)","apostolic provision,papal grace,death of previous holder,church,Holder of prestimony"
"https://g17.dhi-roma.it/resources/event_7638","APOSTOLIC PROVISION 7638","1618-12-30","1622-03-31","https://g17.dhi-roma.it/resources/institution_561","Theanensis","https://g17.dhi-roma.it/resources/institution_846","Capua","POINT (14.066666666667 41.25)","https://g17.dhi-roma.it/resources/place_548","Teano","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church"
"https://g17.dhi-roma.it/resources/event_3943","APOSTOLIC PROVISION 3943","1622-03-16","1622-05-11","https://g17.dhi-roma.it/resources/institution_600","Urgellensis","https://g17.dhi-roma.it/resources/institution_870","Tarragona","POINT (1.0858333333333 41.662222222222)","https://g17.dhi-roma.it/resources/place_586","Urgell","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_5745","APOSTOLIC PROVISION 5745","1622-05-16","1622-06-11","https://g17.dhi-roma.it/resources/institution_687","Tudertin","https://g17.dhi-roma.it/resources/institution_956","Umbria","POINT (12.416666666667 42.783333333333)","https://g17.dhi-roma.it/resources/place_703","Todi","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Without care of souls"
"https://g17.dhi-roma.it/resources/event_4586","APOSTOLIC PROVISION 4586","1622-07-16","1623-01-30","https://g17.dhi-roma.it/resources/institution_621","Venetiarum","https://g17.dhi-roma.it/resources/institution_892","Venice","POINT (12.331944444444 45.439722222222)","https://g17.dhi-roma.it/resources/place_604","Venice","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_4421","APOSTOLIC PROVISION 4421","1622-11-15","1623-01-09","https://g17.dhi-roma.it/resources/institution_350","Lunensarzanen","https://g17.dhi-roma.it/resources/institution_840","Genova","POINT (9.9599583333333 44.113608333333)","https://g17.dhi-roma.it/resources/place_342","Sarzana","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Pastor"
"https://g17.dhi-roma.it/resources/event_5882","APOSTOLIC PROVISION 5882","1622-04-15","1622-06-21","https://g17.dhi-roma.it/resources/institution_350","Lunensarzanen","https://g17.dhi-roma.it/resources/institution_840","Genova","POINT (9.9599583333333 44.113608333333)","https://g17.dhi-roma.it/resources/place_342","Sarzana","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Provostship,church"
"https://g17.dhi-roma.it/resources/event_5696","APOSTOLIC PROVISION 5696","1621-11-15","1622-04-19","https://g17.dhi-roma.it/resources/institution_248","Elvensis","https://g17.dhi-roma.it/resources/institution_875","Lisbon","POINT (-7.1627777777778 38.88)","https://g17.dhi-roma.it/resources/place_239","Elvas","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_1355","APOSTOLIC PROVISION 1355","1622-08-05","1622-08-16","https://g17.dhi-roma.it/resources/institution_261","Firmana","https://g17.dhi-roma.it/resources/institution_995","Fermo","POINT (13.7181 43.160419444444)","https://g17.dhi-roma.it/resources/place_252","Fermo","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","deceased in Rome,apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_5863","APOSTOLIC PROVISION 5863","1617-12-17","1622-06-18","https://g17.dhi-roma.it/resources/institution_69","Aretina","https://g17.dhi-roma.it/resources/institution_842","Firenze","POINT (11.878055555556 43.463055555556)","https://g17.dhi-roma.it/resources/place_65","Arezzo","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_240","APOSTOLIC PROVISION 240","1620-09-04","1622-12-05","https://g17.dhi-roma.it/resources/institution_504","Salernitana","https://g17.dhi-roma.it/resources/institution_850","Salerno","POINT (14.759444444444444 40.68055555555556)","https://g17.dhi-roma.it/resources/place_494","Salerno","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Without care of souls"
"https://g17.dhi-roma.it/resources/event_5833","APOSTOLIC PROVISION 5833","1622-05-16","1622-06-17","https://g17.dhi-roma.it/resources/institution_212","Conversanensis","https://g17.dhi-roma.it/resources/institution_876","Bari","POINT (17.116667 40.966667)","https://g17.dhi-roma.it/resources/place_206","Conversano","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_3754","APOSTOLIC PROVISION 3754","1677-11-15","1678-02-19","https://g17.dhi-roma.it/resources/institution_436","Oxonensis","https://g17.dhi-roma.it/resources/institution_871","Toledo","POINT (-3.06522 41.58619)","https://g17.dhi-roma.it/resources/place_428","El Burgo de Osma","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_3446","APOSTOLIC PROVISION 3446","1677-08-16","1678-01-19","https://g17.dhi-roma.it/resources/institution_203","Compostellana","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-8.5333333333333 42.883333333333)","https://g17.dhi-roma.it/resources/place_196","Santiago de Compostela","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_1025","APOSTOLIC PROVISION 1025","1622-03-16","1622-11-15","https://g17.dhi-roma.it/resources/institution_203","Compostellana","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-8.5333333333333 42.883333333333)","https://g17.dhi-roma.it/resources/place_196","Santiago de Compostela","https://g17.dhi-roma.it/resources/place_972","St. Peter's Basilica","POINT (12.453416666666667 41.90222222222222)","apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_6978","APOSTOLIC PROVISION 6978","1676-03-02","1678-06-02","https://g17.dhi-roma.it/resources/institution_42","Alifana","https://g17.dhi-roma.it/resources/institution_847","Benevento","POINT (14.333333333333 41.333333333333)","https://g17.dhi-roma.it/resources/place_38","Alife","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","deceased in Rome,apostolic provision,papal grace,death of previous holder"
"https://g17.dhi-roma.it/resources/event_4425","APOSTOLIC PROVISION 4425","1622-10-16","1623-01-09","https://g17.dhi-roma.it/resources/institution_114","Bituntina","https://g17.dhi-roma.it/resources/institution_876","Bari","POINT (16.691666666667 41.108333333333)","https://g17.dhi-roma.it/resources/place_110","Bitonto","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Heir"
"https://g17.dhi-roma.it/resources/event_6183","APOSTOLIC PROVISION 6183","1622-04-15","1622-08-04","https://g17.dhi-roma.it/resources/institution_307","Jadrensis","https://g17.dhi-roma.it/resources/institution_812","Zadar","POINT (15.2355 44.117)","https://g17.dhi-roma.it/resources/place_298","Zadar","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Without care of souls"
"https://g17.dhi-roma.it/resources/event_6472","APOSTOLIC PROVISION 6472","1621-11-15","1622-09-05","https://g17.dhi-roma.it/resources/institution_630","Vicentina","https://g17.dhi-roma.it/resources/institution_839","Aquileia","POINT (11.55 45.55)","https://g17.dhi-roma.it/resources/place_612","Vicenza","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Holder of a benefice,Holder of a clerical benefice"
"https://g17.dhi-roma.it/resources/event_6065","APOSTOLIC PROVISION 6065","1622-05-16","1622-07-20","https://g17.dhi-roma.it/resources/institution_446","Parmensis","https://g17.dhi-roma.it/resources/institution_841","Ravenna","POINT (10.328 44.801472222222)","https://g17.dhi-roma.it/resources/place_438","Parma","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Pastor,church,Collegiate church"
"https://g17.dhi-roma.it/resources/event_7055","APOSTOLIC PROVISION 7055","1678-01-16","1678-06-22","https://g17.dhi-roma.it/resources/institution_320","Lauretana","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (13.607430555556 43.4403)","https://g17.dhi-roma.it/resources/place_311","Loreto","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,Reservation of a pension,Primicerius,Holder of a benefice in a church"
"https://g17.dhi-roma.it/resources/event_3460","APOSTOLIC PROVISION 3460","1677-07-16","1678-01-25","https://g17.dhi-roma.it/resources/institution_356","Marianensis","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (10.48789405 45.18583845)","https://g17.dhi-roma.it/resources/place_348","Mariana Mantovana","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_7617","APOSTOLIC PROVISION 7617","1621-12-16","1622-03-01","https://g17.dhi-roma.it/resources/institution_400","Muranensis","https://g17.dhi-roma.it/resources/institution_853","Conza","POINT (15.483333333333 40.75)","https://g17.dhi-roma.it/resources/place_392","Muro Lucano","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_5692","APOSTOLIC PROVISION 5692","1622-04-15","1622-06-03","https://g17.dhi-roma.it/resources/institution_413","Nepesina","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (12.346388888889 42.243611111111)","https://g17.dhi-roma.it/resources/place_406","Nepi","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_6703","APOSTOLIC PROVISION 6703","1678-01-16","1678-03-11","https://g17.dhi-roma.it/resources/institution_35","Albinganensis","https://g17.dhi-roma.it/resources/institution_840","Genova","POINT (8.2130166666667 44.049113888889)","https://g17.dhi-roma.it/resources/place_31","Albenga","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_2016","APOSTOLIC PROVISION 2016","1677-11-21","1678-06-22","https://g17.dhi-roma.it/resources/institution_236","Dolensis","https://g17.dhi-roma.it/resources/institution_827","Tours","POINT (-1.7508333333333 48.549722222222)","https://g17.dhi-roma.it/resources/place_229","Dol-de-Bretagne","https://g17.dhi-roma.it/resources/place_972","St. Peter's Basilica","POINT (12.453416666666667 41.90222222222222)","apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_8096","APOSTOLIC PROVISION 8096","1675-04-01","1678-06-30","https://g17.dhi-roma.it/resources/institution_560","Terulensis","https://g17.dhi-roma.it/resources/institution_869","Zaragoza","POINT (-1.1072222222222 40.343611111111)","https://g17.dhi-roma.it/resources/place_547","Teruel","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_258","APOSTOLIC PROVISION 258","1622-09-15","1622-12-07","https://g17.dhi-roma.it/resources/institution_187","Civitatensis Provinciae Compostellani","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-6.5225 40.596944444444)","https://g17.dhi-roma.it/resources/place_180","Ciudad Rodrigo","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_475","APOSTOLIC PROVISION 475","1622-08-16","1622-09-10","https://g17.dhi-roma.it/resources/institution_530","Senensis","https://g17.dhi-roma.it/resources/institution_845","Siena","POINT (11.331388888889 43.318333333333)","https://g17.dhi-roma.it/resources/place_518","Siena","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_6110","APOSTOLIC PROVISION 6110","1622-03-16","1622-07-27","https://g17.dhi-roma.it/resources/institution_223","Cremonensis","https://g17.dhi-roma.it/resources/institution_838","Milano","POINT (10.024722222222222 45.13333333333333)","https://g17.dhi-roma.it/resources/place_216","Cremona","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,Reservation of a pension,Rectorship"
"https://g17.dhi-roma.it/resources/event_4787","APOSTOLIC PROVISION 4787","1622-04-15","1622-11-01","https://g17.dhi-roma.it/resources/institution_715","Fesulana","https://g17.dhi-roma.it/resources/institution_842","Firenze","POINT (11.3 43.8)","https://g17.dhi-roma.it/resources/place_251","Fiesole","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,church,Collegiate church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_3262","APOSTOLIC PROVISION 3262","1677-08-16","1677-11-11","https://g17.dhi-roma.it/resources/institution_140","Caesaraugustana","https://g17.dhi-roma.it/resources/institution_869","Zaragoza","POINT (-0.88333333333333 41.65)","https://g17.dhi-roma.it/resources/place_135","Zaragoza","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Holder of a patrimonial benefice,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_8119","APOSTOLIC PROVISION 8119","1678-05-16","1678-07-12","https://g17.dhi-roma.it/resources/institution_551","Taranthasiensis","https://g17.dhi-roma.it/resources/institution_824","Vienne","POINT (6.5338888888889 45.485)","https://g17.dhi-roma.it/resources/place_539","Moûtiers","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_7142","APOSTOLIC PROVISION 7142","1677-12-16","1678-08-11","https://g17.dhi-roma.it/resources/institution_355","Mantuana","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (10.791111111111 45.156388888889)","https://g17.dhi-roma.it/resources/place_347","Mantua","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Curate,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_6874","APOSTOLIC PROVISION 6874","1677-09-24","1678-04-25","https://g17.dhi-roma.it/resources/institution_694","Patavina","https://g17.dhi-roma.it/resources/institution_839","Aquileia","POINT (11.877777777778 45.406388888889)","https://g17.dhi-roma.it/resources/place_440","Padua","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Rectorship"
"https://g17.dhi-roma.it/resources/event_3414","APOSTOLIC PROVISION 3414","1677-01-16","1678-01-04","https://g17.dhi-roma.it/resources/institution_421","Novariensis","https://g17.dhi-roma.it/resources/institution_838","Milano","POINT (8.62 45.45)","https://g17.dhi-roma.it/resources/place_414","Novara","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,According to the constitution,Rectorship"
"https://g17.dhi-roma.it/resources/event_7990","APOSTOLIC PROVISION 7990","1622-05-16","1622-05-27","https://g17.dhi-roma.it/resources/institution_15","Abulensis","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-4.6962222222222 40.654347222222)","https://g17.dhi-roma.it/resources/place_11","Ávila","https://g17.dhi-roma.it/resources/place_578","Tusculum","POINT (12.710833333333 41.798333333333)","deceased in Rome,apostolic provision,papal grace,death of previous holder,Prior,church"
"https://g17.dhi-roma.it/resources/event_486","APOSTOLIC PROVISION 486","1622-07-16","1622-09-22","https://g17.dhi-roma.it/resources/institution_74","Asculana","https://g17.dhi-roma.it/resources/institution_995","Fermo","POINT (13.575277777778 42.854722222222)","https://g17.dhi-roma.it/resources/place_70","Ascoli Piceno","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Without care of souls"
"https://g17.dhi-roma.it/resources/event_7626","APOSTOLIC PROVISION 7626","1622-01-16","1622-03-14","https://g17.dhi-roma.it/resources/institution_446","Parmensis","https://g17.dhi-roma.it/resources/institution_841","Ravenna","POINT (10.328 44.801472222222)","https://g17.dhi-roma.it/resources/place_438","Parma","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,church,Holder of a benefice"
"https://g17.dhi-roma.it/resources/event_6277","APOSTOLIC PROVISION 6277","1622-07-16","1622-08-17","https://g17.dhi-roma.it/resources/institution_450","Pennensis","https://g17.dhi-roma.it/resources/institution_877","Exempt Diocese","POINT (13.916666666667 42.45)","https://g17.dhi-roma.it/resources/place_442","Penne","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Holder of a benefice,Unspecified benefice"
"https://g17.dhi-roma.it/resources/event_1177","APOSTOLIC PROVISION 1177","1622-09-15","1622-12-01","https://g17.dhi-roma.it/resources/institution_542","Squillacensis","https://g17.dhi-roma.it/resources/institution_855","Reggio-Calabria","POINT (16.516666666667 38.783333333333)","https://g17.dhi-roma.it/resources/place_530","Squillace","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,church,Archdeacon"
"https://g17.dhi-roma.it/resources/event_6089","APOSTOLIC PROVISION 6089","1622-03-16","1622-07-23","https://g17.dhi-roma.it/resources/institution_693","pergamen","https://g17.dhi-roma.it/resources/institution_964","Constantinople","POINT (27.183333 39.116667)","https://g17.dhi-roma.it/resources/place_747","Pergamon","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Pastor,church"
"https://g17.dhi-roma.it/resources/event_6022","APOSTOLIC PROVISION 6022","1622-04-15","1622-07-13","https://g17.dhi-roma.it/resources/institution_693","pergamen","https://g17.dhi-roma.it/resources/institution_964","Constantinople","POINT (27.183333 39.116667)","https://g17.dhi-roma.it/resources/place_747","Pergamon","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship,Holder of a benefice in a church"
"https://g17.dhi-roma.it/resources/event_1227","APOSTOLIC PROVISION 1227","1622-10-15","1622-11-26","https://g17.dhi-roma.it/resources/institution_77","Astensis","https://g17.dhi-roma.it/resources/institution_838","Milano","POINT (8.2069444444444 44.9)","https://g17.dhi-roma.it/resources/place_73","Asti","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","deceased in Rome,apostolic provision,papal grace,Restoration,death of previous holder,Holder of a benefice,Holder of a portion,Canonship and prebend,church"
"https://g17.dhi-roma.it/resources/event_7760","APOSTOLIC PROVISION 7760","1622-02-14","1622-04-28","https://g17.dhi-roma.it/resources/institution_461","Placentina provinciae Compostellanae","https://g17.dhi-roma.it/resources/institution_874","Santiago","POINT (-6.0908333333333 40.0275)","https://g17.dhi-roma.it/resources/place_452","Plasencia","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship,church,Major church"
"https://g17.dhi-roma.it/resources/event_1364","APOSTOLIC PROVISION 1364","1622-07-16","1622-12-05","https://g17.dhi-roma.it/resources/institution_350","Lunensarzanen","https://g17.dhi-roma.it/resources/institution_840","Genova","POINT (9.9599583333333 44.113608333333)","https://g17.dhi-roma.it/resources/place_342","Sarzana","https://g17.dhi-roma.it/resources/place_649","Rome","POINT (12.482777777778 41.893055555556)","apostolic provision,papal grace,death of previous holder,Pastor,Parish Church,church"
"https://g17.dhi-roma.it/resources/event_3308","APOSTOLIC PROVISION 3308","1677-07-16","1677-11-19","https://g17.dhi-roma.it/resources/institution_528","Segobiensis","https://g17.dhi-roma.it/resources/institution_871","Toledo","POINT (-4.1183333333333 40.948055555556)","https://g17.dhi-roma.it/resources/place_516","Segovia","https://g17.dhi-roma.it/resources/place_656","Basilica di Santa Maria Maggiore","POINT (12.498611111111 41.8975)","apostolic provision,papal grace,death of previous holder,Rectorship"
